PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
14.898	1.936	21.283	86.981	21.283	5.88	21.283	0.24	21.283	3.15	         	            	         	            
14.91	1.943	21.3	86.962	21.3	5.88	21.3	0.23	21.3	3.15	         	            	         	            
14.922	1.935	21.317	86.951	21.317	5.88	21.317	0.24	21.317	3.15	         	            	         	            
14.933	1.911	21.333	86.953	21.333	5.88	21.333	0.25	21.333	3.15	         	            	         	            
14.945	1.881	21.35	86.96	21.35	5.88	21.35	0.24	21.35	3.15	         	            	         	            
14.957	1.867	21.367	86.974	21.367	5.88	21.367	0.25	21.367	3.15	         	            	         	            
14.968	1.872	21.383	86.984	21.383	5.88	21.383	0.25	21.383	3.15	         	            	         	            
14.98	1.87	21.4	86.981	21.4	5.88	21.4	0.24	21.4	3.15	         	            	         	            
14.992	1.85	21.417	86.978	21.417	5.88	21.417	0.25	21.417	3.15	         	            	         	            
15.003	1.811	21.433	86.956	21.433	5.88	21.433	0.24	21.433	3.15	         	            	         	            
15.015	1.779	21.45	86.924	21.45	5.88	21.45	0.25	21.45	3.15	         	            	         	            
15.027	1.753	21.467	86.908	21.467	5.88	21.467	0.25	21.467	3.15	         	            	         	            
15.038	1.73	21.483	86.89	21.483	5.88	21.483	0.24	21.483	3.15	         	            	         	            
15.05	1.685	21.5	86.885	21.5	5.88	21.5	0.23	21.5	3.15	         	            	         	            
15.062	1.65	21.517	86.897	21.517	5.88	21.517	0.24	21.517	3.15	         	            	         	            
15.073	1.622	21.533	86.913	21.533	5.88	21.533	0.24	21.533	3.15	         	            	         	            
15.085	1.576	21.55	86.925	21.55	5.88	21.55	0.25	21.55	3.15	         	            	         	            
15.097	1.543	21.567	86.934	21.567	5.88	21.567	0.24	21.567	3.15	         	            	         	            
15.108	1.52	21.583	86.947	21.583	5.88	21.583	0.24	21.583	3.15	         	            	         	            
15.12	1.527	21.6	86.964	21.6	5.88	21.6	0.25	21.6	3.15	         	            	         	            
15.132	1.531	21.617	86.985	21.617	5.88	21.617	0.24	21.617	3.15	         	            	         	            
15.143	1.526	21.633	87	21.633	5.88	21.633	0.24	21.633	3.15	         	            	         	            
15.155	1.494	21.65	87.001	21.65	5.88	21.65	0.23	21.65	3.15	         	            	         	            
15.167	1.449	21.667	86.989	21.667	5.88	21.667	0.24	21.667	3.15	         	            	         	            
15.178	1.427	21.683	86.98	21.683	5.88	21.683	0.24	21.683	3.15	         	            	         	            
15.19	1.391	21.7	86.971	21.7	5.88	21.7	0.24	21.7	3.15	         	            	         	            
15.202	1.365	21.717	86.952	21.717	5.88	21.717	0.25	21.717	3.15	         	            	         	            
15.213	1.365	21.733	86.942	21.733	5.88	21.733	0.24	21.733	3.15	         	            	         	            
15.225	1.347	21.75	86.947	21.75	5.88	21.75	0.24	21.75	3.15	         	            	         	            
15.237	1.362	21.767	86.955	21.767	5.88	21.767	0.24	21.767	3.15	         	            	         	            
15.248	1.359	21.783	86.947	21.783	5.88	21.783	0.24	21.783	3.15	         	            	         	            
15.26	1.34	21.8	86.916	21.8	5.88	21.8	0.26	21.8	3.15	         	            	         	            
15.272	1.328	21.817	86.906	21.817	5.88	21.817	0.24	21.817	3.15	         	            	         	            
15.283	1.294	21.833	86.913	21.833	5.88	21.833	0.24	21.833	3.15	         	            	         	            
15.295	1.273	21.85	86.917	21.85	5.88	21.85	0.24	21.85	3.15	         	            	         	            
15.307	1.267	21.867	86.922	21.867	5.88	21.867	0.24	21.867	3.15	         	            	         	            
15.318	1.245	21.883	86.924	21.883	5.88	21.883	0.25	21.883	3.15	         	            	         	            
15.33	1.25	21.9	86.933	21.9	5.88	21.9	0.24	21.9	3.15	         	            	         	            
15.342	1.262	21.917	86.942	21.917	5.88	21.917	0.24	21.917	3.15	         	            	         	            
15.353	1.261	21.933	86.941	21.933	5.88	21.933	0.24	21.933	3.15	         	            	         	            
15.365	1.265	21.95	86.942	21.95	5.88	21.95	0.24	21.95	3.15	         	            	         	            
15.377	1.245	21.967	86.946	21.967	5.88	21.967	0.25	21.967	3.15	         	            	         	            
15.388	1.22	21.983	86.943	21.983	5.88	21.983	0.24	21.983	3.15	         	            	         	            
15.4	1.208	22	86.942	22	5.88	22	0.25	22	3.15	         	            	         	            
15.412	1.207	22.017	86.94	22.017	5.88	22.017	0.24	22.017	3.15	         	            	         	            
15.423	1.197	22.033	86.934	22.033	5.88	22.033	0.24	22.033	3.15	         	            	         	            
15.435	1.171	22.05	86.926	22.05	5.88	22.05	0.25	22.05	3.15	         	            	         	            
15.447	1.158	22.067	86.937	22.067	5.88	22.067	0.24	22.067	3.15	         	            	         	            
15.458	1.14	22.083	86.958	22.083	5.88	22.083	0.24	22.083	3.15	         	            	         	            
15.47	1.103	22.1	86.957	22.1	5.88	22.1	0.24	22.1	3.15	         	            	         	            
15.482	1.09	22.117	86.949	22.117	5.88	22.117	0.24	22.117	3.15	         	            	         	            
15.493	1.064	22.133	86.938	22.133	5.88	22.133	0.24	22.133	3.15	         	            	         	            
15.505	1.051	22.15	86.925	22.15	5.88	22.15	0.24	22.15	3.15	         	            	         	            
15.517	1.067	22.167	86.943	22.167	5.88	22.167	0.24	22.167	3.15	         	            	         	            
15.528	1.056	22.183	86.952	22.183	5.88	22.183	0.24	22.183	3.15	         	            	         	            
15.54	1.067	22.2	86.95	22.2	5.88	22.2	0.23	22.2	3.15	         	            	         	            
15.552	1.061	22.217	86.947	22.217	5.88	22.217	0.24	22.217	3.15	         	            	         	            
15.563	1.05	22.233	86.937	22.233	5.88	22.233	0.24	22.233	3.15	         	            	         	            
15.575	1.018	22.25	86.914	22.25	5.88	22.25	0.24	22.25	3.15	         	            	         	            
15.587	1.009	22.267	86.888	22.267	5.88	22.267	0.25	22.267	3.15	         	            	         	            
15.598	0.998	22.283	86.867	22.283	5.88	22.283	0.24	22.283	3.15	         	            	         	            
15.61	0.987	22.3	86.85	22.3	5.88	22.3	0.24	22.3	3.15	         	            	         	            
15.622	0.98	22.317	86.844	22.317	5.88	22.317	0.24	22.317	3.15	         	            	         	            
15.633	0.985	22.333	86.848	22.333	5.88	22.333	0.24	22.333	3.15	         	            	         	            
15.645	0.995	22.35	86.866	22.35	5.88	22.35	0.25	22.35	3.15	         	            	         	            
15.657	1.02	22.367	86.889	22.367	5.88	22.367	0.25	22.367	3.15	         	            	         	            
15.668	0.996	22.383	86.906	22.383	5.88	22.383	0.24	22.383	3.15	         	            	         	            
15.68	0.966	22.4	86.906	22.4	5.88	22.4	0.24	22.4	3.15	         	            	         	            
15.692	0.921	22.417	86.901	22.417	5.88	22.417	0.24	22.417	3.15	         	            	         	            
15.703	0.887	22.433	86.915	22.433	5.88	22.433	0.24	22.433	3.15	         	            	         	            
15.715	0.915	22.45	86.933	22.45	5.88	22.45	0.24	22.45	3.15	         	            	         	            
15.727	0.905	22.467	86.929	22.467	5.88	22.467	0.25	22.467	3.15	         	            	         	            
15.738	0.907	22.483	86.924	22.483	5.88	22.483	0.24	22.483	3.15	         	            	         	            
15.75	0.896	22.5	86.921	22.5	5.88	22.5	0.24	22.5	3.15	         	            	         	            
15.762	0.846	22.517	86.927	22.517	5.88	22.517	0.25	22.517	3.15	         	            	         	            
15.773	0.846	22.533	86.948	22.533	5.88	22.533	0.25	22.533	3.15	         	            	         	            
15.785	0.835	22.55	86.959	22.55	5.88	22.55	0.26	22.55	3.15	         	            	         	            
15.797	0.818	22.567	86.956	22.567	5.88	22.567	0.23	22.567	3.15	         	            	         	            
15.808	0.821	22.583	86.947	22.583	5.88	22.583	0.24	22.583	3.15	         	            	         	            
15.82	0.803	22.6	86.948	22.6	5.88	22.6	0.24	22.6	3.15	         	            	         	            
15.832	0.802	22.617	86.949	22.617	5.88	22.617	0.23	22.617	3.15	         	            	         	            
15.843	0.791	22.633	86.947	22.633	5.88	22.633	0.24	22.633	3.15	         	            	         	            
15.855	0.784	22.65	86.949	22.65	5.88	22.65	0.23	22.65	3.15	         	            	         	            
15.867	0.778	22.667	86.95	22.667	5.88	22.667	0.24	22.667	3.15	         	            	         	            
15.878	0.78	22.683	86.942	22.683	5.88	22.683	0.24	22.683	3.15	         	            	         	            
15.89	0.775	22.7	86.927	22.7	5.88	22.7	0.24	22.7	3.15	         	            	         	            
15.902	0.748	22.717	86.924	22.717	5.88	22.717	0.25	22.717	3.15	         	            	         	            
15.913	0.72	22.733	86.925	22.733	5.88	22.733	0.24	22.733	3.15	         	            	         	            
15.925	0.708	22.75	86.925	22.75	5.88	22.75	0.24	22.75	3.15	         	            	         	            
15.937	0.697	22.767	86.927	22.767	5.88	22.767	0.24	22.767	3.15	         	            	         	            
15.948	0.716	22.783	86.933	22.783	5.88	22.783	0.24	22.783	3.15	         	            	         	            
15.96	0.713	22.8	86.944	22.8	5.88	22.8	0.25	22.8	3.15	         	            	         	            
15.972	0.702	22.817	86.954	22.817	5.88	22.817	0.24	22.817	3.15	         	            	         	            
15.983	0.695	22.833	86.965	22.833	5.88	22.833	0.24	22.833	3.15	         	            	         	            
15.995	0.681	22.85	86.976	22.85	5.88	22.85	0.25	22.85	3.15	         	            	         	            
16.007	0.664	22.867	86.975	22.867	5.88	22.867	0.24	22.867	3.15	         	            	         	            
16.018	0.658	22.883	86.974	22.883	5.88	22.883	0.25	22.883	3.15	         	            	         	            
16.03	0.638	22.9	86.97	22.9	5.88	22.9	0.25	22.9	3.15	         	            	         	            
16.042	0.65	22.917	86.95	22.917	5.88	22.917	0.24	22.917	3.15	         	            	         	            
16.053	0.645	22.933	86.93	22.933	5.88	22.933	0.24	22.933	3.15	         	            	         	            
16.065	0.646	22.95	86.915	22.95	5.88	22.95	0.24	22.95	3.15	         	            	         	            
16.077	0.648	22.967	86.911	22.967	5.88	22.967	0.24	22.967	3.15	         	            	         	            
16.088	0.634	22.983	86.924	22.983	5.88	22.983	0.24	22.983	3.15	         	            	         	            
16.1	0.632	23	86.928	23	5.88	23	0.24	23	3.15	         	            	         	            
16.112	0.623	23.017	86.931	23.017	5.88	23.017	0.24	23.017	3.15	         	            	         	            
16.123	0.616	23.033	86.945	23.033	5.88	23.033	0.24	23.033	3.15	         	            	         	            
16.135	0.602	23.05	86.95	23.05	5.88	23.05	0.25	23.05	3.15	         	            	         	            
16.147	0.614	23.067	86.943	23.067	5.88	23.067	0.23	23.067	3.15	         	            	         	            
16.158	0.587	23.083	86.928	23.083	5.88	23.083	0.24	23.083	3.15	         	            	         	            
16.17	0.576	23.1	86.918	23.1	5.88	23.1	0.25	23.1	3.15	         	            	         	            
16.182	0.582	23.117	86.925	23.117	5.88	23.117	0.24	23.117	3.15	         	            	         	            
16.193	0.556	23.133	86.945	23.133	5.88	23.133	0.25	23.133	3.15	         	            	         	            
16.205	0.561	23.15	86.966	23.15	5.88	23.15	0.24	23.15	3.15	         	            	         	            
16.217	0.567	23.167	86.966	23.167	5.88	23.167	0.24	23.167	3.15	         	            	         	            
16.228	0.558	23.183	86.954	23.183	5.88	23.183	0.23	23.183	3.15	         	            	         	            
16.24	0.555	23.2	86.933	23.2	5.88	23.2	0.24	23.2	3.15	         	            	         	            
16.252	0.569	23.217	86.914	23.217	5.88	23.217	0.25	23.217	3.15	         	            	         	            
16.263	0.554	23.233	86.907	23.233	5.88	23.233	0.24	23.233	3.15	         	            	         	            
16.275	0.544	23.25	86.899	23.25	5.88	23.25	0.24	23.25	3.15	         	            	         	            
16.287	0.553	23.267	86.886	23.267	5.88	23.267	0.23	23.267	3.15	         	            	         	            
16.298	0.545	23.283	86.894	23.283	5.88	23.283	0.24	23.283	3.15	         	            	         	            
16.31	0.534	23.3	86.905	23.3	5.88	23.3	0.25	23.3	3.15	         	            	         	            
16.322	0.529	23.317	86.903	23.317	5.88	23.317	0.23	23.317	3.15	         	            	         	            
16.333	0.497	23.333	86.9	23.333	5.88	23.333	0.24	23.333	3.15	         	            	         	            
16.345	0.467	23.35	86.903	23.35	5.88	23.35	0.24	23.35	3.15	         	            	         	            
16.357	0.468	23.367	86.901	23.367	5.88	23.367	0.24	23.367	3.15	         	            	         	            
16.368	0.469	23.383	86.896	23.383	5.88	23.383	0.25	23.383	3.15	         	            	         	            
16.38	0.473	23.4	86.894	23.4	5.88	23.4	0.24	23.4	3.15	         	            	         	            
16.392	0.459	23.417	86.902	23.417	5.88	23.417	0.25	23.417	3.15	         	            	         	            
16.403	0.435	23.433	86.919	23.433	5.88	23.433	0.24	23.433	3.15	         	            	         	            
16.415	0.415	23.45	86.924	23.45	5.88	23.45	0.24	23.45	3.15	         	            	         	            
16.427	0.405	23.467	86.921	23.467	5.88	23.467	0.25	23.467	3.15	         	            	         	            
16.438	0.416	23.483	86.92	23.483	5.88	23.483	0.24	23.483	3.15	         	            	         	            
16.45	0.411	23.5	86.921	23.5	5.88	23.5	0.24	23.5	3.15	         	            	         	            
16.462	0.395	23.517	86.916	23.517	5.88	23.517	0.24	23.517	3.15	         	            	         	            
16.473	0.381	23.533	86.906	23.533	5.88	23.533	0.24	23.533	3.15	         	            	         	            
16.485	0.38	23.55	86.902	23.55	5.88	23.55	0.24	23.55	3.15	         	            	         	            
16.497	0.409	23.567	86.905	23.567	5.88	23.567	0.24	23.567	3.15	         	            	         	            
16.508	0.415	23.583	86.908	23.583	5.88	23.583	0.24	23.583	3.15	         	            	         	            
16.52	0.408	23.6	86.916	23.6	5.88	23.6	0.24	23.6	3.15	         	            	         	            
16.532	0.384	23.617	86.935	23.617	5.88	23.617	0.24	23.617	3.15	         	            	         	            
16.543	0.378	23.633	86.942	23.633	5.88	23.633	0.24	23.633	3.15	         	            	         	            
16.555	0.413	23.65	86.94	23.65	5.88	23.65	0.24	23.65	3.15	         	            	         	            
16.567	0.457	23.667	86.941	23.667	5.88	23.667	0.24	23.667	3.15	         	            	         	            
16.578	0.484	23.683	86.952	23.683	5.88	23.683	0.23	23.683	3.15	         	            	         	            
16.59	0.491	23.7	86.962	23.7	5.88	23.7	0.24	23.7	3.15	         	            	         	            
16.602	0.473	23.717	86.967	23.717	5.88	23.717	0.24	23.717	3.15	         	            	         	            
16.613	0.481	23.733	86.971	23.733	5.88	23.733	0.24	23.733	3.15	         	            	         	            
16.625	0.495	23.75	86.973	23.75	5.88	23.75	0.24	23.75	3.15	         	            	         	            
16.637	0.492	23.767	86.961	23.767	5.88	23.767	0.24	23.767	3.15	         	            	         	            
16.648	0.47	23.783	86.932	23.783	5.88	23.783	0.25	23.783	3.15	         	            	         	            
16.66	0.43	23.8	86.922	23.8	5.88	23.8	0.24	23.8	3.15	         	            	         	            
16.672	0.416	23.817	86.926	23.817	5.88	23.817	0.24	23.817	3.15	         	            	         	            
16.683	0.436	23.833	86.927	23.833	5.88	23.833	0.24	23.833	3.15	         	            	         	            
16.695	0.465	23.85	86.926	23.85	5.88	23.85	0.25	23.85	3.15	         	            	         	            
16.707	0.464	23.867	86.93	23.867	5.88	23.867	0.25	23.867	3.15	         	            	         	            
16.718	0.44	23.883	86.939	23.883	5.88	23.883	0.24	23.883	3.15	         	            	         	            
16.73	0.403	23.9	86.944	23.9	5.88	23.9	0.24	23.9	3.15	         	            	         	            
16.742	0.396	23.917	86.948	23.917	5.88	23.917	0.25	23.917	3.15	         	            	         	            
16.753	0.392	23.933	86.952	23.933	5.88	23.933	0.24	23.933	3.15	         	            	         	            
16.765	0.386	23.95	86.954	23.95	5.88	23.95	0.25	23.95	3.15	         	            	         	            
16.777	0.389	23.967	86.949	23.967	5.88	23.967	0.24	23.967	3.15	         	            	         	            
16.788	0.367	23.983	86.935	23.983	5.88	23.983	0.24	23.983	3.15	         	            	         	            
16.8	0.351	24	86.922	24	5.88	24	0.24	24	3.15	         	            	         	            
16.812	0.338	24.017	86.91	24.017	5.88	24.017	0.24	24.017	3.15	         	            	         	            
16.823	0.323	24.033	86.885	24.033	5.88	24.033	0.24	24.033	3.15	         	            	         	            
16.835	0.323	24.05	86.862	24.05	5.88	24.05	0.24	24.05	3.15	         	            	         	            
16.847	0.335	24.067	86.857	24.067	5.88	24.067	0.23	24.067	3.15	         	            	         	            
16.858	0.361	24.083	86.863	24.083	5.88	24.083	0.24	24.083	3.15	         	            	         	            
16.87	0.381	24.1	86.872	         	            	24.1	0.24	24.1	3.15	         	            	         	            
16.882	0.392	         	            	         	            	         	            	         	            	         	            	         	            
16.893	0.374	         	            	         	            	         	            	         	            	         	            	         	            
16.905	0.367	         	            	         	            	         	            	         	            	         	            	         	            
16.917	0.366	         	            	         	            	         	            	         	            	         	            	         	            
16.928	0.372	         	            	         	            	         	            	         	            	         	            	         	            
16.94	0.369	         	            	         	            	         	            	         	            	         	            	         	            
16.952	0.352	         	            	         	            	         	            	         	            	         	            	         	            
16.963	0.33	         	            	         	            	         	            	         	            	         	            	         	            
16.975	0.328	         	            	         	            	         	            	         	            	         	            	         	            
16.987	0.33	         	            	         	            	         	            	         	            	         	            	         	            
16.998	0.325	         	            	         	            	         	            	         	            	         	            	         	            
17.01	0.333	         	            	         	            	         	            	         	            	         	            	         	            
17.022	0.323	         	            	         	            	         	            	         	            	         	            	         	            
17.033	0.315	         	            	         	            	         	            	         	            	         	            	         	            
17.045	0.318	         	            	         	            	         	            	         	            	         	            	         	            
17.057	0.314	         	            	         	            	         	            	         	            	         	            	         	            
17.068	0.307	         	            	         	            	         	            	         	            	         	            	         	            
17.08	0.299	         	            	         	            	         	            	         	            	         	            	         	            
17.092	0.284	         	            	         	            	         	            	         	            	         	            	         	            
17.103	0.257	         	            	         	            	         	            	         	            	         	            	         	            
17.115	0.217	         	            	         	            	         	            	         	            	         	            	         	            
17.127	0.193	         	            	         	            	         	            	         	            	         	            	         	            
17.138	0.176	         	            	         	            	         	            	         	            	         	            	         	            
17.15	0.186	         	            	         	            	         	            	         	            	         	            	         	            
17.162	0.207	         	            	         	            	         	            	         	            	         	            	         	            
17.173	0.183	         	            	         	            	         	            	         	            	         	            	         	            
17.185	0.167	         	            	         	            	         	            	         	            	         	            	         	            
17.197	0.15	         	            	         	            	         	            	         	            	         	            	         	            
17.208	0.153	         	            	         	            	         	            	         	            	         	            	         	            
17.22	0.146	         	            	         	            	         	            	         	            	         	            	         	            
17.232	0.143	         	            	         	            	         	            	         	            	         	            	         	            
17.243	0.139	         	            	         	            	         	            	         	            	         	            	         	            
17.255	0.136	         	            	         	            	         	            	         	            	         	            	         	            
17.267	0.14	         	            	         	            	         	            	         	            	         	            	         	            
17.278	0.144	         	            	         	            	         	            	         	            	         	            	         	            
17.29	0.146	         	            	         	            	         	            	         	            	         	            	         	            
17.302	0.147	         	            	         	            	         	            	         	            	         	            	         	            
17.313	0.152	         	            	         	            	         	            	         	            	         	            	         	            
17.325	0.129	         	            	         	            	         	            	         	            	         	            	         	            
17.337	0.106	         	            	         	            	         	            	         	            	         	            	         	            
17.348	0.097	         	            	         	            	         	            	         	            	         	            	         	            
17.36	0.1	         	            	         	            	         	            	         	            	         	            	         	            
17.372	0.103	         	            	         	            	         	            	         	            	         	            	         	            
17.383	0.098	         	            	         	            	         	            	         	            	         	            	         	            
17.395	0.1	         	            	         	            	         	            	         	            	         	            	         	            
17.407	0.084	         	            	         	            	         	            	         	            	         	            	         	            
17.418	0.105	         	            	         	            	         	            	         	            	         	            	         	            
17.43	0.1	         	            	         	            	         	            	         	            	         	            	         	            
17.442	0.095	         	            	         	            	         	            	         	            	         	            	         	            
17.453	0.098	         	            	         	            	         	            	         	            	         	            	         	            
17.465	0.072	         	            	         	            	         	            	         	            	         	            	         	            
17.477	0.063	         	            	         	            	         	            	         	            	         	            	         	            
17.488	0.069	         	            	         	            	         	            	         	            	         	            	         	            
17.5	0.061	         	            	         	            	         	            	         	            	         	            	         	            
17.512	0.08	         	            	         	            	         	            	         	            	         	            	         	            
17.523	0.093	         	            	         	            	         	            	         	            	         	            	         	            
17.535	0.086	         	            	         	            	         	            	         	            	         	            	         	            
17.547	0.112	         	            	         	            	         	            	         	            	         	            	         	            
17.558	0.101	         	            	         	            	         	            	         	            	         	            	         	            
17.57	0.103	         	            	         	            	         	            	         	            	         	            	         	            
17.582	0.08	         	            	         	            	         	            	         	            	         	            	         	            
17.593	0.059	         	            	         	            	         	            	         	            	         	            	         	            
17.605	0.067	         	            	         	            	         	            	         	            	         	            	         	            
17.617	0.064	         	            	         	            	         	            	         	            	         	            	         	            
17.628	0.068	         	            	         	            	         	            	         	            	         	            	         	            
17.64	0.078	         	            	         	            	         	            	         	            	         	            	         	            
17.652	0.075	         	            	         	            	         	            	         	            	         	            	         	            
17.663	0.1	         	            	         	            	         	            	         	            	         	            	         	            
17.675	0.107	         	            	         	            	         	            	         	            	         	            	         	            
17.687	0.103	         	            	         	            	         	            	         	            	         	            	         	            
17.698	0.1	         	            	         	            	         	            	         	            	         	            	         	            
17.71	0.066	         	            	         	            	         	            	         	            	         	            	         	            
17.722	0.053	         	            	         	            	         	            	         	            	         	            	         	            
17.733	0.056	         	            	         	            	         	            	         	            	         	            	         	            
17.745	0.051	         	            	         	            	         	            	         	            	         	            	         	            
17.757	0.076	         	            	         	            	         	            	         	            	         	            	         	            
17.768	0.056	         	            	         	            	         	            	         	            	         	            	         	            
17.78	0.058	         	            	         	            	         	            	         	            	         	            	         	            
17.792	0.06	         	            	         	            	         	            	         	            	         	            	         	            
17.803	0.062	         	            	         	            	         	            	         	            	         	            	         	            
17.815	0.09	         	            	         	            	         	            	         	            	         	            	         	            
17.827	0.081	         	            	         	            	         	            	         	            	         	            	         	            
17.838	0.077	         	            	         	            	         	            	         	            	         	            	         	            
17.85	0.063	         	            	         	            	         	            	         	            	         	            	         	            
17.862	0.034	         	            	         	            	         	            	         	            	         	            	         	            
17.873	0.021	         	            	         	            	         	            	         	            	         	            	         	            
17.885	0.002	         	            	         	            	         	            	         	            	         	            	         	            
17.897	-0.014	         	            	         	            	         	            	         	            	         	            	         	            
17.908	0.012	         	            	         	            	         	            	         	            	         	            	         	            
17.92	0.038	         	            	         	            	         	            	         	            	         	            	         	            
17.932	0.068	         	            	         	            	         	            	         	            	         	            	         	            
17.943	0.104	         	            	         	            	         	            	         	            	         	            	         	            
17.955	0.061	         	            	         	            	         	            	         	            	         	            	         	            
17.967	0.046	         	            	         	            	         	            	         	            	         	            	         	            
17.978	0.012	         	            	         	            	         	            	         	            	         	            	         	            
17.99	-0.002	         	            	         	            	         	            	         	            	         	            	         	            
18.002	0.005	         	            	         	            	         	            	         	            	         	            	         	            
18.013	-0.012	         	            	         	            	         	            	         	            	         	            	         	            
18.025	-0.014	         	            	         	            	         	            	         	            	         	            	         	            
18.037	-0.02	         	            	         	            	         	            	         	            	         	            	         	            
18.048	0.015	         	            	         	            	         	            	         	            	         	            	         	            
18.06	0.038	         	            	         	            	         	            	         	            	         	            	         	            
18.072	0.048	         	            	         	            	         	            	         	            	         	            	         	            
18.083	0.03	         	            	         	            	         	            	         	            	         	            	         	            
18.095	0.011	         	            	         	            	         	            	         	            	         	            	         	            
18.107	0.012	         	            	         	            	         	            	         	            	         	            	         	            
18.118	0.025	         	            	         	            	         	            	         	            	         	            	         	            
18.13	0.019	         	            	         	            	         	            	         	            	         	            	         	            
18.142	0.024	         	            	         	            	         	            	         	            	         	            	         	            
18.153	0.03	         	            	         	            	         	            	         	            	         	            	         	            
18.165	0.02	         	            	         	            	         	            	         	            	         	            	         	            
18.177	0.004	         	            	         	            	         	            	         	            	         	            	         	            
18.188	-0.003	         	            	         	            	         	            	         	            	         	            	         	            
18.2	-0.014	         	            	         	            	         	            	         	            	         	            	         	            
18.212	-0.004	         	            	         	            	         	            	         	            	         	            	         	            
18.223	0.021	         	            	         	            	         	            	         	            	         	            	         	            
18.235	0.015	         	            	         	            	         	            	         	            	         	            	         	            
18.247	0.03	         	            	         	            	         	            	         	            	         	            	         	            
18.258	0.038	         	            	         	            	         	            	         	            	         	            	         	            
18.27	0.03	         	            	         	            	         	            	         	            	         	            	         	            
18.282	0.027	         	            	         	            	         	            	         	            	         	            	         	            
18.293	0.018	         	            	         	            	         	            	         	            	         	            	         	            
18.305	0.016	         	            	         	            	         	            	         	            	         	            	         	            
18.317	0	         	            	         	            	         	            	         	            	         	            	         	            
18.328	-0.004	         	            	         	            	         	            	         	            	         	            	         	            
18.34	0	         	            	         	            	         	            	         	            	         	            	         	            
18.352	-0.007	         	            	         	            	         	            	         	            	         	            	         	            
18.363	-0.005	         	            	         	            	         	            	         	            	         	            	         	            
18.375	-0.005	         	            	         	            	         	            	         	            	         	            	         	            
18.387	-0.04	         	            	         	            	         	            	         	            	         	            	         	            
18.398	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
18.41	-0.011	         	            	         	            	         	            	         	            	         	            	         	            
18.422	-0.021	         	            	         	            	         	            	         	            	         	            	         	            
18.433	-0.017	         	            	         	            	         	            	         	            	         	            	         	            
18.445	-0.041	         	            	         	            	         	            	         	            	         	            	         	            
18.457	-0.049	         	            	         	            	         	            	         	            	         	            	         	            
18.468	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
18.48	-0.025	         	            	         	            	         	            	         	            	         	            	         	            
18.492	-0.021	         	            	         	            	         	            	         	            	         	            	         	            
18.503	-0.013	         	            	         	            	         	            	         	            	         	            	         	            
18.515	-0.001	         	            	         	            	         	            	         	            	         	            	         	            
18.527	-0.001	         	            	         	            	         	            	         	            	         	            	         	            
18.538	0	         	            	         	            	         	            	         	            	         	            	         	            
18.55	-0.022	         	            	         	            	         	            	         	            	         	            	         	            
18.562	-0.047	         	            	         	            	         	            	         	            	         	            	         	            
18.573	-0.033	         	            	         	            	         	            	         	            	         	            	         	            
18.585	-0.031	         	            	         	            	         	            	         	            	         	            	         	            
18.597	-0.045	         	            	         	            	         	            	         	            	         	            	         	            
18.608	-0.063	         	            	         	            	         	            	         	            	         	            	         	            
18.62	-0.091	         	            	         	            	         	            	         	            	         	            	         	            
18.632	-0.083	         	            	         	            	         	            	         	            	         	            	         	            
18.643	-0.046	         	            	         	            	         	            	         	            	         	            	         	            
18.655	-0.027	         	            	         	            	         	            	         	            	         	            	         	            
18.667	-0.019	         	            	         	            	         	            	         	            	         	            	         	            
18.678	-0.026	         	            	         	            	         	            	         	            	         	            	         	            
18.69	-0.038	         	            	         	            	         	            	         	            	         	            	         	            
18.702	-0.052	         	            	         	            	         	            	         	            	         	            	         	            
18.713	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
18.725	-0.074	         	            	         	            	         	            	         	            	         	            	         	            
18.737	-0.08	         	            	         	            	         	            	         	            	         	            	         	            
18.748	-0.073	         	            	         	            	         	            	         	            	         	            	         	            
18.76	-0.071	         	            	         	            	         	            	         	            	         	            	         	            
18.772	-0.077	         	            	         	            	         	            	         	            	         	            	         	            
18.783	-0.074	         	            	         	            	         	            	         	            	         	            	         	            
18.795	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
18.807	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
18.818	-0.05	         	            	         	            	         	            	         	            	         	            	         	            
18.83	-0.06	         	            	         	            	         	            	         	            	         	            	         	            
18.842	-0.068	         	            	         	            	         	            	         	            	         	            	         	            
18.853	-0.07	         	            	         	            	         	            	         	            	         	            	         	            
18.865	-0.057	         	            	         	            	         	            	         	            	         	            	         	            
18.877	-0.036	         	            	         	            	         	            	         	            	         	            	         	            
18.888	-0.026	         	            	         	            	         	            	         	            	         	            	         	            
18.9	-0.037	         	            	         	            	         	            	         	            	         	            	         	            
18.912	-0.047	         	            	         	            	         	            	         	            	         	            	         	            
18.923	-0.055	         	            	         	            	         	            	         	            	         	            	         	            
