PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_UV1_280nm		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Cond		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_pH		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Pressure		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Flow		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Inject		Pulse Inj 141cmhr TF21JUN2016A003:PulseInjection_Logbook	
min	 mAU	min	 mS/cm	min	 	min	 MPa	min	 ml/min	min	(Injections)	min	(Set Marks)
9.787	3.741	12.233	86.979	         	            	12.233	0.3	12.233	4.72	         	            	         	            
9.793	3.716	12.242	86.979	         	            	12.242	0.3	12.242	4.72	         	            	         	            
9.8	3.686	12.25	86.958	         	            	12.25	0.3	12.25	4.72	         	            	         	            
9.807	3.657	12.258	86.958	         	            	12.258	0.3	12.258	4.72	         	            	         	            
9.813	3.644	12.267	86.943	         	            	12.267	0.3	12.267	4.72	         	            	         	            
9.82	3.623	12.275	86.943	         	            	12.275	0.3	12.275	4.72	         	            	         	            
9.827	3.594	12.283	86.935	         	            	12.283	0.3	12.283	4.72	         	            	         	            
9.833	3.565	12.292	86.935	         	            	12.292	0.3	12.292	4.72	         	            	         	            
9.84	3.546	12.3	86.935	         	            	12.3	0.29	12.3	4.72	         	            	         	            
9.847	3.525	12.308	86.935	         	            	12.308	0.3	12.308	4.72	         	            	         	            
9.853	3.496	12.317	86.949	         	            	12.317	0.3	12.317	4.72	         	            	         	            
9.86	3.473	12.325	86.949	         	            	12.325	0.29	12.325	4.72	         	            	         	            
9.867	3.453	12.333	86.959	         	            	12.333	0.29	12.333	4.72	         	            	         	            
9.873	3.451	12.342	86.959	         	            	12.342	0.29	12.342	4.72	         	            	         	            
9.88	3.446	12.35	86.976	         	            	12.35	0.3	12.35	4.72	         	            	         	            
9.887	3.431	12.358	86.976	         	            	12.358	0.3	12.358	4.72	         	            	         	            
9.893	3.411	12.367	86.995	         	            	12.367	0.29	12.367	4.72	         	            	         	            
9.9	3.393	12.375	86.995	         	            	12.375	0.29	12.375	4.72	         	            	         	            
9.907	3.371	12.383	87.017	         	            	12.383	0.3	12.383	4.72	         	            	         	            
9.913	3.345	12.392	87.017	         	            	12.392	0.3	12.392	4.72	         	            	         	            
9.92	3.316	12.4	87.035	         	            	12.4	0.3	12.4	4.72	         	            	         	            
9.927	3.287	12.408	87.035	         	            	12.408	0.3	12.408	4.72	         	            	         	            
9.933	3.274	12.417	87.033	         	            	12.417	0.29	12.417	4.72	         	            	         	            
9.94	3.261	12.425	87.033	         	            	12.425	0.3	12.425	4.72	         	            	         	            
9.947	3.253	12.433	87.03	         	            	12.433	0.31	12.433	4.72	         	            	         	            
9.953	3.246	12.442	87.03	         	            	12.442	0.31	12.442	4.72	         	            	         	            
9.96	3.229	12.45	87.031	         	            	12.45	0.3	12.45	4.72	         	            	         	            
9.967	3.207	12.458	87.031	         	            	12.458	0.3	12.458	4.72	         	            	         	            
9.973	3.176	12.467	87.005	         	            	12.467	0.3	12.467	4.72	         	            	         	            
9.98	3.142	12.475	87.005	         	            	12.475	0.3	12.475	4.72	         	            	         	            
9.987	3.108	12.483	86.949	         	            	12.483	0.3	12.483	4.72	         	            	         	            
9.993	3.08	12.492	86.949	         	            	12.492	0.3	12.492	4.72	         	            	         	            
10	3.06	12.5	86.908	         	            	12.5	0.3	12.5	4.72	         	            	         	            
10.007	3.046	12.508	86.908	         	            	12.508	0.3	12.508	4.72	         	            	         	            
10.013	3.03	12.517	86.898	         	            	12.517	0.3	12.517	4.72	         	            	         	            
10.02	3.024	12.525	86.898	         	            	12.525	0.3	12.525	4.72	         	            	         	            
10.027	3.018	12.533	86.908	         	            	12.533	0.3	12.533	4.72	         	            	         	            
10.033	2.995	12.542	86.908	         	            	12.542	0.3	12.542	4.72	         	            	         	            
10.04	2.967	12.55	86.926	         	            	12.55	0.3	12.55	4.72	         	            	         	            
10.047	2.94	12.558	86.926	         	            	12.558	0.3	12.558	4.72	         	            	         	            
10.053	2.925	12.567	86.93	         	            	12.567	0.3	12.567	4.72	         	            	         	            
10.06	2.9	12.575	86.93	         	            	12.575	0.3	12.575	4.72	         	            	         	            
10.067	2.865	12.583	86.926	         	            	12.583	0.3	12.583	4.72	         	            	         	            
10.073	2.843	12.592	86.926	         	            	12.592	0.3	12.592	4.72	         	            	         	            
10.08	2.823	12.6	86.923	         	            	12.6	0.3	12.6	4.72	         	            	         	            
10.087	2.795	12.608	86.923	         	            	12.608	0.3	12.608	4.72	         	            	         	            
10.093	2.762	12.617	86.923	         	            	12.617	0.3	12.617	4.72	         	            	         	            
10.1	2.745	12.625	86.923	         	            	12.625	0.3	12.625	4.72	         	            	         	            
10.107	2.733	12.633	86.928	         	            	12.633	0.3	12.633	4.72	         	            	         	            
10.113	2.722	12.642	86.928	         	            	12.642	0.3	12.642	4.72	         	            	         	            
10.12	2.704	12.65	86.944	         	            	12.65	0.31	12.65	4.72	         	            	         	            
10.127	2.695	12.658	86.944	         	            	12.658	0.3	12.658	4.72	         	            	         	            
10.133	2.69	12.667	86.967	         	            	12.667	0.3	12.667	4.72	         	            	         	            
10.14	2.676	12.675	86.967	         	            	12.675	0.3	12.675	4.72	         	            	         	            
10.147	2.656	12.683	86.983	         	            	12.683	0.29	12.683	4.72	         	            	         	            
10.153	2.625	12.692	86.983	         	            	12.692	0.3	12.692	4.72	         	            	         	            
10.16	2.604	12.7	86.992	         	            	12.7	0.3	12.7	4.72	         	            	         	            
10.167	2.573	12.708	86.992	         	            	12.708	0.3	12.708	4.72	         	            	         	            
10.173	2.547	12.717	86.994	         	            	12.717	0.3	12.717	4.72	         	            	         	            
10.18	2.526	12.725	86.994	         	            	12.725	0.3	12.725	4.72	         	            	         	            
10.187	2.511	12.733	86.997	         	            	12.733	0.3	12.733	4.72	         	            	         	            
10.193	2.49	12.742	86.997	         	            	12.742	0.3	12.742	4.72	         	            	         	            
10.2	2.473	12.75	87.008	         	            	12.75	0.3	12.75	4.72	         	            	         	            
10.207	2.461	12.758	87.008	         	            	12.758	0.3	12.758	4.72	         	            	         	            
10.213	2.435	12.767	87.021	         	            	12.767	0.3	12.767	4.72	         	            	         	            
10.22	2.402	12.775	87.021	         	            	12.775	0.31	12.775	4.72	         	            	         	            
10.227	2.379	12.783	87.023	         	            	12.783	0.3	12.783	4.72	         	            	         	            
10.233	2.377	12.792	87.023	         	            	12.792	0.3	12.792	4.72	         	            	         	            
10.24	2.381	12.8	87.023	         	            	12.8	0.3	12.8	4.72	         	            	         	            
10.247	2.381	12.808	87.023	         	            	12.808	0.29	12.808	4.72	         	            	         	            
10.253	2.385	12.817	87.026	         	            	12.817	0.3	12.817	4.72	         	            	         	            
10.26	2.385	12.825	87.026	         	            	12.825	0.3	12.825	4.72	         	            	         	            
10.267	2.369	12.833	87.031	         	            	12.833	0.3	12.833	4.72	         	            	         	            
10.273	2.336	12.842	87.031	         	            	12.842	0.3	12.842	4.72	         	            	         	            
10.28	2.298	12.85	87.024	         	            	12.85	0.31	12.85	4.72	         	            	         	            
10.287	2.278	12.858	87.024	         	            	12.858	0.3	12.858	4.72	         	            	         	            
10.293	2.262	12.867	87.006	         	            	12.867	0.3	12.867	4.72	         	            	         	            
10.3	2.247	12.875	87.006	         	            	12.875	0.29	12.875	4.72	         	            	         	            
10.307	2.242	12.883	86.995	         	            	12.883	0.3	12.883	4.72	         	            	         	            
10.313	2.238	12.892	86.995	         	            	12.892	0.3	12.892	4.72	         	            	         	            
10.32	2.237	12.9	86.998	         	            	12.9	0.3	12.9	4.72	         	            	         	            
10.327	2.219	12.908	86.998	         	            	12.908	0.3	12.908	4.72	         	            	         	            
10.333	2.19	12.917	87.015	         	            	12.917	0.29	12.917	4.72	         	            	         	            
10.34	2.166	12.925	87.015	         	            	12.925	0.29	12.925	4.72	         	            	         	            
10.347	2.153	12.933	87.033	         	            	12.933	0.29	12.933	4.72	         	            	         	            
10.353	2.146	12.942	87.033	         	            	12.942	0.29	12.942	4.72	         	            	         	            
10.36	2.128	12.95	87.047	         	            	12.95	0.3	12.95	4.72	         	            	         	            
10.367	2.119	12.958	87.047	         	            	12.958	0.3	12.958	4.72	         	            	         	            
10.373	2.112	12.967	87.058	         	            	12.967	0.3	12.967	4.72	         	            	         	            
10.38	2.116	12.975	87.058	         	            	12.975	0.3	12.975	4.72	         	            	         	            
10.387	2.121	12.983	87.063	         	            	12.983	0.3	12.983	4.72	         	            	         	            
10.393	2.124	12.992	87.063	         	            	12.992	0.3	12.992	4.72	         	            	         	            
10.4	2.141	13	87.061	         	            	13	0.3	13	4.72	         	            	         	            
10.407	2.153	13.008	87.061	         	            	13.008	0.3	13.008	4.72	         	            	         	            
10.413	2.165	13.017	87.053	         	            	13.017	0.3	13.017	4.72	         	            	         	            
10.42	2.176	13.025	87.053	         	            	13.025	0.3	13.025	4.72	         	            	         	            
10.427	2.166	13.033	87.046	         	            	13.033	0.3	13.033	4.72	         	            	         	            
10.433	2.141	13.042	87.046	         	            	13.042	0.3	13.042	4.72	         	            	         	            
10.44	2.121	13.05	87.036	         	            	13.05	0.29	13.05	4.72	         	            	         	            
10.447	2.107	13.058	87.036	         	            	13.058	0.3	13.058	4.72	         	            	         	            
10.453	2.086	13.067	87.02	         	            	13.067	0.3	13.067	4.72	         	            	         	            
10.46	2.064	13.075	87.02	         	            	13.075	0.29	13.075	4.72	         	            	         	            
10.467	2.039	13.083	87.002	         	            	13.083	0.29	13.083	4.72	         	            	         	            
10.473	2.037	13.092	87.002	         	            	13.092	0.3	13.092	4.72	         	            	         	            
10.48	2.03	13.1	86.991	         	            	13.1	0.31	13.1	4.72	         	            	         	            
10.487	2.013	13.108	86.991	         	            	13.108	0.31	13.108	4.72	         	            	         	            
10.493	1.996	13.117	86.987	         	            	13.117	0.3	13.117	4.72	         	            	         	            
10.5	1.987	13.125	86.987	         	            	13.125	0.3	13.125	4.72	         	            	         	            
10.507	1.982	13.133	86.975	         	            	13.133	0.3	13.133	4.72	         	            	         	            
10.513	1.977	13.142	86.975	         	            	13.142	0.3	13.142	4.72	         	            	         	            
10.52	1.974	13.15	86.942	         	            	13.15	0.3	13.15	4.72	         	            	         	            
10.527	1.962	13.158	86.942	         	            	13.158	0.29	13.158	4.72	         	            	         	            
10.533	1.95	13.167	86.915	         	            	13.167	0.29	13.167	4.72	         	            	         	            
10.54	1.928	13.175	86.915	         	            	13.175	0.3	13.175	4.72	         	            	         	            
10.547	1.894	13.183	86.906	         	            	13.183	0.3	13.183	4.72	         	            	         	            
10.553	1.861	13.192	86.906	         	            	13.192	0.3	13.192	4.72	         	            	         	            
10.56	1.832	13.2	86.904	         	            	13.2	0.3	13.2	4.72	         	            	         	            
10.567	1.811	13.208	86.904	         	            	13.208	0.3	13.208	4.72	         	            	         	            
10.573	1.791	13.217	86.909	         	            	13.217	0.3	13.217	4.72	         	            	         	            
10.58	1.784	13.225	86.909	         	            	13.225	0.31	13.225	4.72	         	            	         	            
10.587	1.775	13.233	86.919	         	            	13.233	0.3	13.233	4.72	         	            	         	            
10.593	1.771	13.242	86.919	         	            	13.242	0.3	13.242	4.72	         	            	         	            
10.6	1.762	13.25	86.927	         	            	13.25	0.3	13.25	4.72	         	            	         	            
10.607	1.75	13.258	86.927	         	            	13.258	0.29	13.258	4.72	         	            	         	            
10.613	1.739	13.267	86.937	         	            	13.267	0.3	13.267	4.72	         	            	         	            
10.62	1.72	13.275	86.937	         	            	13.275	0.3	13.275	4.72	         	            	         	            
10.627	1.699	13.283	86.947	         	            	13.283	0.3	13.283	4.72	         	            	         	            
10.633	1.694	13.292	86.947	         	            	13.292	0.29	13.292	4.72	         	            	         	            
10.64	1.694	13.3	86.955	         	            	13.3	0.29	13.3	4.72	         	            	         	            
10.647	1.684	13.308	86.955	         	            	13.308	0.3	13.308	4.72	         	            	         	            
10.653	1.676	13.317	86.964	         	            	13.317	0.3	13.317	4.72	         	            	         	            
10.66	1.684	13.325	86.964	         	            	13.325	0.3	13.325	4.72	         	            	         	            
10.667	1.691	13.333	86.98	         	            	13.333	0.3	13.333	4.72	         	            	         	            
10.673	1.68	13.342	86.98	         	            	13.342	0.3	13.342	4.72	         	            	         	            
10.68	1.653	13.35	87.002	         	            	13.35	0.3	13.35	4.72	         	            	         	            
10.687	1.63	13.358	87.002	         	            	13.358	0.3	13.358	4.72	         	            	         	            
10.693	1.628	13.367	87.018	         	            	13.367	0.3	13.367	4.72	         	            	         	            
10.7	1.615	13.375	87.018	         	            	13.375	0.31	13.375	4.72	         	            	         	            
10.707	1.593	13.383	87.033	         	            	13.383	0.3	13.383	4.72	         	            	         	            
10.713	1.59	13.392	87.033	         	            	13.392	0.3	13.392	4.72	         	            	         	            
10.72	1.574	13.4	87.038	         	            	13.4	0.3	13.4	4.72	         	            	         	            
10.727	1.574	13.408	87.038	         	            	13.408	0.29	13.408	4.72	         	            	         	            
10.733	1.569	13.417	87.036	         	            	13.417	0.29	13.417	4.72	         	            	         	            
10.74	1.55	13.425	87.036	         	            	13.425	0.3	13.425	4.72	         	            	         	            
10.747	1.537	13.433	87.027	         	            	13.433	0.3	13.433	4.72	         	            	         	            
10.753	1.529	13.442	87.027	         	            	13.442	0.3	13.442	4.72	         	            	         	            
10.76	1.533	13.45	87.023	         	            	13.45	0.3	13.45	4.72	         	            	         	            
10.767	1.534	13.458	87.023	         	            	13.458	0.29	13.458	4.72	         	            	         	            
10.773	1.521	13.467	87.023	         	            	13.467	0.29	13.467	4.72	         	            	         	            
10.78	1.498	13.475	87.023	         	            	13.475	0.3	13.475	4.72	         	            	         	            
10.787	1.485	13.483	87.021	         	            	13.483	0.3	13.483	4.72	         	            	         	            
10.793	1.481	13.492	87.021	         	            	13.492	0.3	13.492	4.72	         	            	         	            
10.8	1.465	13.5	87.024	         	            	13.5	0.29	13.5	4.72	         	            	         	            
10.807	1.446	13.508	87.024	         	            	13.508	0.3	13.508	4.72	         	            	         	            
10.813	1.433	13.517	87.04	         	            	13.517	0.3	13.517	4.72	         	            	         	            
10.82	1.435	13.525	87.04	         	            	13.525	0.29	13.525	4.72	         	            	         	            
10.827	1.423	13.533	87.045	         	            	13.533	0.29	13.533	4.72	         	            	         	            
10.833	1.398	13.542	87.045	         	            	13.542	0.3	13.542	4.72	         	            	         	            
10.84	1.391	13.55	87.035	         	            	13.55	0.3	13.55	4.72	         	            	         	            
10.847	1.392	13.558	87.035	         	            	13.558	0.3	13.558	4.72	         	            	         	            
10.853	1.389	13.567	87.033	         	            	13.567	0.3	13.567	4.72	         	            	         	            
10.86	1.378	13.575	87.033	         	            	13.575	0.3	13.575	4.72	         	            	         	            
10.867	1.377	13.583	87.041	         	            	13.583	0.3	13.583	4.72	         	            	         	            
10.873	1.369	13.592	87.041	         	            	13.592	0.3	13.592	4.72	         	            	         	            
10.88	1.346	13.6	87.052	         	            	13.6	0.3	13.6	4.72	         	            	         	            
10.887	1.328	13.608	87.052	         	            	13.608	0.3	13.608	4.72	         	            	         	            
10.893	1.312	13.617	87.064	         	            	13.617	0.3	13.617	4.72	         	            	         	            
10.9	1.308	13.625	87.064	         	            	13.625	0.29	13.625	4.72	         	            	         	            
10.907	1.306	13.633	87.073	         	            	13.633	0.29	13.633	4.72	         	            	         	            
10.913	1.308	13.642	87.073	         	            	13.642	0.29	13.642	4.72	         	            	         	            
10.92	1.311	13.65	87.074	         	            	13.65	0.3	13.65	4.72	         	            	         	            
10.927	1.307	13.658	87.074	         	            	13.658	0.29	13.658	4.72	         	            	         	            
10.933	1.304	13.667	87.059	         	            	13.667	0.29	13.667	4.72	         	            	         	            
10.94	1.292	13.675	87.059	         	            	13.675	0.3	13.675	4.72	         	            	         	            
10.947	1.28	13.683	87.025	         	            	13.683	0.3	13.683	4.72	         	            	         	            
10.953	1.271	13.692	87.025	         	            	13.692	0.3	13.692	4.72	         	            	         	            
10.96	1.251	13.7	86.998	         	            	13.7	0.31	13.7	4.72	         	            	         	            
10.967	1.233	13.708	86.998	         	            	13.708	0.3	13.708	4.72	         	            	         	            
10.973	1.209	13.717	86.988	         	            	13.717	0.3	13.717	4.72	         	            	         	            
10.98	1.194	13.725	86.988	         	            	13.725	0.3	13.725	4.72	         	            	         	            
10.987	1.182	13.733	86.992	         	            	13.733	0.3	13.733	4.72	         	            	         	            
10.993	1.172	13.742	86.992	         	            	13.742	0.3	13.742	4.72	         	            	         	            
11	1.177	13.75	87.006	         	            	13.75	0.3	13.75	4.72	         	            	         	            
11.007	1.169	13.758	87.006	         	            	13.758	0.3	13.758	4.72	         	            	         	            
11.013	1.168	13.767	87.023	         	            	13.767	0.3	13.767	4.72	         	            	         	            
11.02	1.141	13.775	87.023	         	            	13.775	0.3	13.775	4.72	         	            	         	            
11.027	1.111	13.783	87.029	         	            	13.783	0.3	13.783	4.72	         	            	         	            
11.033	1.076	13.792	87.029	         	            	13.792	0.3	13.792	4.72	         	            	         	            
11.04	1.036	13.8	87.021	         	            	13.8	0.3	13.8	4.72	         	            	         	            
11.047	1.007	13.808	87.021	         	            	13.808	0.31	13.808	4.72	         	            	         	            
11.053	0.989	13.817	87.018	         	            	13.817	0.31	13.817	4.72	         	            	         	            
11.06	0.992	13.825	87.018	         	            	13.825	0.3	13.825	4.72	         	            	         	            
11.067	1.005	13.833	87.02	         	            	13.833	0.3	13.833	4.72	         	            	         	            
11.073	1.016	13.842	87.02	         	            	13.842	0.3	13.842	4.72	         	            	         	            
11.08	1.018	13.85	87.02	         	            	13.85	0.3	13.85	4.72	         	            	         	            
11.087	1.019	13.858	87.02	         	            	13.858	0.3	13.858	4.72	         	            	         	            
11.093	1.018	13.867	87.023	         	            	13.867	0.29	13.867	4.72	         	            	         	            
11.1	1.008	13.875	87.023	         	            	13.875	0.29	13.875	4.72	         	            	         	            
11.107	0.988	13.883	87.034	         	            	13.883	0.29	13.883	4.72	         	            	         	            
11.113	0.969	13.892	87.034	         	            	13.892	0.3	13.892	4.72	         	            	         	            
11.12	0.963	13.9	87.044	         	            	13.9	0.3	13.9	4.72	         	            	         	            
11.127	0.953	13.908	87.044	         	            	13.908	0.29	13.908	4.72	         	            	         	            
11.133	0.944	13.917	87.053	         	            	13.917	0.29	13.917	4.72	         	            	         	            
11.14	0.937	13.925	87.053	         	            	13.925	0.31	13.925	4.72	         	            	         	            
11.147	0.934	13.933	87.069	         	            	13.933	0.31	13.933	4.72	         	            	         	            
11.153	0.923	13.942	87.069	         	            	13.942	0.31	13.942	4.72	         	            	         	            
11.16	0.915	13.95	87.086	         	            	13.95	0.3	13.95	4.72	         	            	         	            
11.167	0.911	13.958	87.086	         	            	13.958	0.3	13.958	4.72	         	            	         	            
11.173	0.913	13.967	87.093	         	            	13.967	0.29	13.967	4.72	         	            	         	            
11.18	0.913	13.975	87.093	         	            	13.975	0.3	13.975	4.72	         	            	         	            
11.187	0.915	13.983	87.097	         	            	13.983	0.3	13.983	4.72	         	            	         	            
11.193	0.921	13.992	87.097	         	            	13.992	0.3	13.992	4.72	         	            	         	            
11.2	0.9	14	87.096	         	            	14	0.28	14	4.72	         	            	         	            
11.207	0.88	14.008	87.096	         	            	14.008	0.29	14.008	4.72	         	            	         	            
11.213	0.864	14.017	87.086	         	            	14.017	0.3	14.017	4.72	         	            	         	            
11.22	0.847	14.025	87.086	         	            	14.025	0.3	14.025	4.72	         	            	         	            
11.227	0.828	14.033	87.077	         	            	14.033	0.3	14.033	4.72	         	            	         	            
11.233	0.811	14.042	87.077	         	            	14.042	0.29	14.042	4.72	         	            	         	            
11.24	0.821	14.05	87.08	         	            	14.05	0.29	14.05	4.72	         	            	         	            
11.247	0.827	14.058	87.08	         	            	14.058	0.3	14.058	4.72	         	            	         	            
11.253	0.823	14.067	87.089	         	            	14.067	0.3	14.067	4.72	         	            	         	            
11.26	0.823	14.075	87.089	         	            	14.075	0.3	14.075	4.72	         	            	         	            
11.267	0.814	14.083	87.084	         	            	14.083	0.3	14.083	4.72	         	            	         	            
11.273	0.811	14.092	87.084	         	            	14.092	0.3	14.092	4.72	         	            	         	            
11.28	0.792	14.1	87.07	         	            	14.1	0.3	14.1	4.72	         	            	         	            
11.287	0.773	14.108	87.07	         	            	14.108	0.3	14.108	4.72	         	            	         	            
11.293	0.775	14.117	87.052	         	            	14.117	0.3	14.117	4.72	         	            	         	            
11.3	0.786	14.125	87.052	         	            	14.125	0.29	14.125	4.72	         	            	         	            
11.307	0.771	14.133	87.037	         	            	14.133	0.29	14.133	4.72	         	            	         	            
11.313	0.761	14.142	87.037	         	            	14.142	0.29	14.142	4.72	         	            	         	            
11.32	0.751	14.15	87.022	         	            	14.15	0.29	14.15	4.72	         	            	         	            
11.327	0.753	14.158	87.022	         	            	14.158	0.29	14.158	4.72	         	            	         	            
11.333	0.742	14.167	87.02	         	            	14.167	0.3	14.167	4.72	         	            	         	            
11.34	0.715	14.175	87.02	         	            	14.175	0.3	14.175	4.72	         	            	         	            
11.347	0.699	14.183	87.027	         	            	14.183	0.3	14.183	4.72	         	            	         	            
11.353	0.704	14.192	87.027	         	            	14.192	0.3	14.192	4.72	         	            	         	            
11.36	0.711	14.2	87.038	         	            	14.2	0.3	14.2	4.72	         	            	         	            
11.367	0.704	14.208	87.038	         	            	14.208	0.3	14.208	4.72	         	            	         	            
11.373	0.707	14.217	87.048	         	            	14.217	0.3	14.217	4.72	         	            	         	            
11.38	0.708	14.225	87.048	         	            	14.225	0.3	14.225	4.72	         	            	         	            
11.387	0.712	14.233	87.06	         	            	14.233	0.3	14.233	4.72	         	            	         	            
11.393	0.701	14.242	87.06	         	            	14.242	0.3	14.242	4.72	         	            	         	            
11.4	0.682	14.25	87.063	         	            	14.25	0.29	14.25	4.72	         	            	         	            
11.407	0.671	14.258	87.063	         	            	14.258	0.29	14.258	4.72	         	            	         	            
11.413	0.657	14.267	87.056	         	            	14.267	0.3	14.267	4.72	         	            	         	            
11.42	0.642	14.275	87.056	         	            	14.275	0.3	14.275	4.72	         	            	         	            
11.427	0.637	14.283	87.046	         	            	14.283	0.3	14.283	4.72	         	            	         	            
11.433	0.64	14.292	87.046	         	            	14.292	0.3	14.292	4.72	         	            	         	            
11.44	0.641	14.3	87.04	         	            	14.3	0.3	14.3	4.72	         	            	         	            
11.447	0.642	14.308	87.04	         	            	14.308	0.3	14.308	4.72	         	            	         	            
11.453	0.648	14.317	87.039	         	            	14.317	0.29	14.317	4.72	         	            	         	            
11.46	0.648	14.325	87.039	         	            	14.325	0.29	14.325	4.72	         	            	         	            
11.467	0.635	14.333	87.05	         	            	14.333	0.29	14.333	4.72	         	            	         	            
11.473	0.626	14.342	87.05	         	            	14.342	0.3	14.342	4.72	         	            	         	            
11.48	0.622	14.35	87.055	         	            	14.35	0.31	14.35	4.72	         	            	         	            
11.487	0.62	14.358	87.055	         	            	14.358	0.3	14.358	4.72	         	            	         	            
11.493	0.622	14.367	87.046	         	            	14.367	0.3	14.367	4.72	         	            	         	            
11.5	0.614	14.375	87.046	         	            	14.375	0.29	14.375	4.72	         	            	         	            
11.507	0.622	14.383	87.03	         	            	14.383	0.3	14.383	4.72	         	            	         	            
11.513	0.624	14.392	87.03	         	            	14.392	0.3	14.392	4.72	         	            	         	            
11.52	0.62	14.4	87.027	         	            	14.4	0.3	14.4	4.72	         	            	         	            
11.527	0.611	14.408	87.027	         	            	14.408	0.3	14.408	4.72	         	            	         	            
11.533	0.607	14.417	87.028	         	            	14.417	0.3	14.417	4.72	         	            	         	            
11.54	0.613	14.425	87.028	         	            	14.425	0.3	14.425	4.72	         	            	         	            
11.547	0.617	14.433	87.019	         	            	14.433	0.29	14.433	4.72	         	            	         	            
11.553	0.622	14.442	87.019	         	            	14.442	0.3	14.442	4.72	         	            	         	            
11.56	0.612	14.45	87.017	         	            	14.45	0.3	14.45	4.72	         	            	         	            
11.567	0.604	14.458	87.017	         	            	14.458	0.29	14.458	4.72	         	            	         	            
11.573	0.591	14.467	87.025	         	            	14.467	0.29	14.467	4.72	         	            	         	            
11.58	0.566	14.475	87.025	         	            	14.475	0.29	14.475	4.72	         	            	         	            
11.587	0.538	14.483	87.034	         	            	14.483	0.29	14.483	4.72	         	            	         	            
11.593	0.521	14.492	87.034	         	            	14.492	0.3	14.492	4.72	         	            	         	            
11.6	0.52	14.5	87.034	         	            	14.5	0.29	14.5	4.72	         	            	         	            
11.607	0.53	14.508	87.034	         	            	14.508	0.3	14.508	4.72	         	            	         	            
11.613	0.544	14.517	87.034	         	            	14.517	0.3	14.517	4.72	         	            	         	            
11.62	0.554	14.525	87.034	         	            	14.525	0.29	14.525	4.72	         	            	         	            
11.627	0.562	14.533	87.038	         	            	14.533	0.3	14.533	4.72	         	            	         	            
11.633	0.561	14.542	87.038	         	            	14.542	0.3	14.542	4.72	         	            	         	            
11.64	0.555	14.55	87.04	         	            	14.55	0.3	14.55	4.72	         	            	         	            
11.647	0.544	14.558	87.04	         	            	14.558	0.3	14.558	4.72	         	            	         	            
11.653	0.524	14.567	87.033	         	            	14.567	0.3	14.567	4.72	         	            	         	            
11.66	0.511	14.575	87.033	         	            	14.575	0.3	14.575	4.72	         	            	         	            
11.667	0.495	14.583	87.024	         	            	14.583	0.3	14.583	4.72	         	            	         	            
11.673	0.495	14.592	87.024	         	            	14.592	0.29	14.592	4.72	         	            	         	            
11.68	0.485	14.6	87.02	         	            	14.6	0.29	14.6	4.72	         	            	         	            
11.687	0.474	14.608	87.02	         	            	14.608	0.3	14.608	4.72	         	            	         	            
11.693	0.46	14.617	87.018	         	            	14.617	0.3	14.617	4.72	         	            	         	            
11.7	0.453	14.625	87.018	         	            	14.625	0.3	14.625	4.72	         	            	         	            
11.707	0.453	14.633	87.018	         	            	14.633	0.3	14.633	4.72	         	            	         	            
11.713	0.466	14.642	87.018	         	            	14.642	0.3	14.642	4.72	         	            	         	            
11.72	0.482	14.65	87.028	         	            	14.65	0.31	14.65	4.72	         	            	         	            
11.727	0.484	14.658	87.028	         	            	14.658	0.3	14.658	4.72	         	            	         	            
11.733	0.49	14.667	87.035	         	            	14.667	0.29	14.667	4.72	         	            	         	            
11.74	0.487	14.675	87.035	         	            	14.675	0.29	14.675	4.72	         	            	         	            
11.747	0.477	14.683	87.026	         	            	14.683	0.3	14.683	4.72	         	            	         	            
11.753	0.458	14.692	87.026	         	            	14.692	0.3	14.692	4.72	         	            	         	            
11.76	0.434	14.7	87.012	         	            	14.7	0.3	14.7	4.72	         	            	         	            
11.767	0.419	14.708	87.012	         	            	14.708	0.3	14.708	4.72	         	            	         	            
11.773	0.409	14.717	87.001	         	            	14.717	0.29	14.717	4.72	         	            	         	            
11.78	0.407	14.725	87.001	         	            	14.725	0.29	14.725	4.72	         	            	         	            
11.787	0.398	14.733	86.965	         	            	14.733	0.3	14.733	4.72	         	            	         	            
11.793	0.396	14.742	86.965	         	            	14.742	0.29	14.742	4.72	         	            	         	            
11.8	0.391	14.75	86.949	         	            	14.75	0.29	14.75	4.72	         	            	         	            
11.807	0.388	14.758	86.949	         	            	14.758	0.3	14.758	4.72	         	            	         	            
11.813	0.382	14.767	86.955	         	            	14.767	0.3	14.767	4.72	         	            	         	            
11.82	0.384	14.775	86.955	         	            	14.775	0.3	14.775	4.72	         	            	         	            
11.827	0.392	14.783	86.956	         	            	14.783	0.3	14.783	4.72	         	            	         	            
11.833	0.4	14.792	86.956	         	            	14.792	0.29	14.792	4.72	         	            	         	            
11.84	0.409	14.8	86.954	         	            	14.8	0.29	14.8	4.72	         	            	         	            
11.847	0.419	14.808	86.954	         	            	14.808	0.3	14.808	4.72	         	            	         	            
