PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
6.735	8.394	11.225	86.898	         	            	11.225	0.33	11.225	6.3	         	            	         	            
6.74	8.352	11.233	86.898	         	            	11.233	0.33	11.233	6.3	         	            	         	            
6.745	8.307	11.242	86.899	         	            	11.242	0.34	11.242	6.3	         	            	         	            
6.75	8.258	11.25	86.899	         	            	11.25	0.34	11.25	6.3	         	            	         	            
6.755	8.21	11.258	86.88	         	            	11.258	0.34	11.258	6.3	         	            	         	            
6.76	8.169	11.267	86.88	         	            	11.267	0.33	11.267	6.3	         	            	         	            
6.765	8.13	11.275	86.861	         	            	11.275	0.33	11.275	6.3	         	            	         	            
6.77	8.089	11.283	86.861	         	            	11.283	0.33	11.283	6.3	         	            	         	            
6.775	8.046	11.292	86.86	         	            	11.292	0.33	11.292	6.3	         	            	         	            
6.78	8.012	11.3	86.86	         	            	11.3	0.33	11.3	6.3	         	            	         	            
6.785	7.977	11.308	86.867	         	            	11.308	0.33	11.308	6.3	         	            	         	            
6.79	7.928	11.317	86.867	         	            	11.317	0.34	11.317	6.3	         	            	         	            
6.795	7.885	11.325	86.874	         	            	11.325	0.33	11.325	6.3	         	            	         	            
6.8	7.847	11.333	86.874	         	            	11.333	0.33	11.333	6.3	         	            	         	            
6.805	7.815	11.342	86.88	         	            	11.342	0.33	11.342	6.3	         	            	         	            
6.81	7.785	11.35	86.88	         	            	11.35	0.33	11.35	6.3	         	            	         	            
6.815	7.759	11.358	86.894	         	            	11.358	0.34	11.358	6.3	         	            	         	            
6.82	7.728	11.367	86.894	         	            	11.367	0.34	11.367	6.3	         	            	         	            
6.825	7.69	11.375	86.911	         	            	11.375	0.33	11.375	6.3	         	            	         	            
6.83	7.666	11.383	86.911	         	            	11.383	0.33	11.383	6.3	         	            	         	            
6.835	7.649	11.392	86.924	         	            	11.392	0.33	11.392	6.3	         	            	         	            
6.84	7.629	11.4	86.924	         	            	11.4	0.33	11.4	6.3	         	            	         	            
6.845	7.605	11.408	86.935	         	            	11.408	0.33	11.408	6.3	         	            	         	            
6.85	7.576	11.417	86.935	         	            	11.417	0.34	11.417	6.3	         	            	         	            
6.855	7.546	11.425	86.934	         	            	11.425	0.34	11.425	6.3	         	            	         	            
6.86	7.489	11.433	86.934	         	            	11.433	0.33	11.433	6.3	         	            	         	            
6.865	7.447	11.442	86.925	         	            	11.442	0.33	11.442	6.3	         	            	         	            
6.87	7.406	11.45	86.925	         	            	11.45	0.33	11.45	6.3	         	            	         	            
6.875	7.358	11.458	86.927	         	            	11.458	0.34	11.458	6.3	         	            	         	            
6.88	7.315	11.467	86.927	         	            	11.467	0.34	11.467	6.3	         	            	         	            
6.885	7.268	11.475	86.933	         	            	11.475	0.33	11.475	6.3	         	            	         	            
6.89	7.223	11.483	86.933	         	            	11.483	0.34	11.483	6.3	         	            	         	            
6.895	7.18	11.492	86.945	         	            	11.492	0.34	11.492	6.3	         	            	         	            
6.9	7.15	11.5	86.945	         	            	11.5	0.34	11.5	6.3	         	            	         	            
6.905	7.126	11.508	86.956	         	            	11.508	0.33	11.508	6.3	         	            	         	            
6.91	7.088	11.517	86.956	         	            	11.517	0.33	11.517	6.3	         	            	         	            
6.915	7.062	11.525	86.957	         	            	11.525	0.34	11.525	6.3	         	            	         	            
6.92	7.029	11.533	86.957	         	            	11.533	0.34	11.533	6.3	         	            	         	            
6.925	6.996	11.542	86.957	         	            	11.542	0.34	11.542	6.3	         	            	         	            
6.93	6.956	11.55	86.957	         	            	11.55	0.34	11.55	6.3	         	            	         	            
6.935	6.91	11.558	86.95	         	            	11.558	0.33	11.558	6.3	         	            	         	            
6.94	6.875	11.567	86.95	         	            	11.567	0.33	11.567	6.3	         	            	         	            
6.945	6.827	11.575	86.935	         	            	11.575	0.34	11.575	6.3	         	            	         	            
6.95	6.792	11.583	86.935	         	            	11.583	0.34	11.583	6.3	         	            	         	            
6.955	6.755	11.592	86.923	         	            	11.592	0.34	11.592	6.3	         	            	         	            
6.96	6.72	11.6	86.923	         	            	11.6	0.34	11.6	6.3	         	            	         	            
6.965	6.69	11.608	86.913	         	            	11.608	0.33	11.608	6.3	         	            	         	            
6.97	6.65	11.617	86.913	         	            	11.617	0.34	11.617	6.3	         	            	         	            
6.975	6.623	11.625	86.901	         	            	11.625	0.35	11.625	6.3	         	            	         	            
6.98	6.592	11.633	86.901	         	            	11.633	0.35	11.633	6.3	         	            	         	            
6.985	6.567	11.642	86.889	         	            	11.642	0.34	11.642	6.3	         	            	         	            
6.99	6.539	11.65	86.889	         	            	11.65	0.33	11.65	6.3	         	            	         	            
6.995	6.511	11.658	86.877	         	            	11.658	0.33	11.658	6.3	         	            	         	            
7	6.487	11.667	86.877	         	            	11.667	0.34	11.667	6.3	         	            	         	            
7.005	6.448	11.675	86.866	         	            	11.675	0.34	11.675	6.3	         	            	         	            
7.01	6.412	11.683	86.866	         	            	11.683	0.33	11.683	6.3	         	            	         	            
7.015	6.384	11.692	86.861	         	            	11.692	0.34	11.692	6.3	         	            	         	            
7.02	6.357	11.7	86.861	         	            	11.7	0.34	11.7	6.3	         	            	         	            
7.025	6.333	11.708	86.862	         	            	11.708	0.33	11.708	6.3	         	            	         	            
7.03	6.294	11.717	86.862	         	            	11.717	0.33	11.717	6.3	         	            	         	            
7.035	6.266	11.725	86.872	         	            	11.725	0.34	11.725	6.3	         	            	         	            
7.04	6.233	11.733	86.872	         	            	11.733	0.34	11.733	6.3	         	            	         	            
7.045	6.215	11.742	86.887	         	            	11.742	0.33	11.742	6.3	         	            	         	            
7.05	6.193	11.75	86.887	         	            	11.75	0.34	11.75	6.3	         	            	         	            
7.055	6.166	11.758	86.894	         	            	11.758	0.33	11.758	6.3	         	            	         	            
7.06	6.136	11.767	86.894	         	            	11.767	0.32	11.767	6.3	         	            	         	            
7.065	6.098	11.775	86.897	         	            	11.775	0.33	11.775	6.3	         	            	         	            
7.07	6.069	11.783	86.897	         	            	11.783	0.33	11.783	6.3	         	            	         	            
7.075	6.038	11.792	86.897	         	            	11.792	0.34	11.792	6.3	         	            	         	            
7.08	6.006	11.8	86.897	         	            	11.8	0.34	11.8	6.3	         	            	         	            
7.085	5.976	11.808	86.891	         	            	11.808	0.33	11.808	6.3	         	            	         	            
7.09	5.934	11.817	86.891	         	            	11.817	0.35	11.817	6.3	         	            	         	            
7.095	5.903	11.825	86.881	         	            	11.825	0.35	11.825	6.3	         	            	         	            
7.1	5.869	11.833	86.881	         	            	11.833	0.34	11.833	6.3	         	            	         	            
7.105	5.84	11.842	86.873	         	            	11.842	0.34	11.842	6.3	         	            	         	            
7.11	5.813	11.85	86.873	         	            	11.85	0.33	11.85	6.3	         	            	         	            
7.115	5.785	11.858	86.878	         	            	11.858	0.33	11.858	6.3	         	            	         	            
7.12	5.765	11.867	86.878	         	            	11.867	0.33	11.867	6.3	         	            	         	            
7.125	5.745	11.875	86.894	         	            	11.875	0.33	11.875	6.3	         	            	         	            
7.13	5.733	11.883	86.894	         	            	11.883	0.33	11.883	6.3	         	            	         	            
7.135	5.713	11.892	86.903	         	            	11.892	0.34	11.892	6.3	         	            	         	            
7.14	5.692	11.9	86.903	         	            	11.9	0.35	11.9	6.3	         	            	         	            
7.145	5.67	11.908	86.9	         	            	11.908	0.34	11.908	6.3	         	            	         	            
7.15	5.636	11.917	86.9	         	            	11.917	0.34	11.917	6.3	         	            	         	            
7.155	5.607	11.925	86.895	         	            	11.925	0.34	11.925	6.3	         	            	         	            
7.16	5.576	11.933	86.895	         	            	11.933	0.33	11.933	6.3	         	            	         	            
7.165	5.547	11.942	86.899	         	            	11.942	0.34	11.942	6.3	         	            	         	            
7.17	5.515	11.95	86.899	         	            	11.95	0.34	11.95	6.3	         	            	         	            
7.175	5.486	11.958	86.91	         	            	11.958	0.33	11.958	6.3	         	            	         	            
7.18	5.464	11.967	86.91	         	            	11.967	0.33	11.967	6.3	         	            	         	            
7.185	5.425	11.975	86.923	         	            	11.975	0.33	11.975	6.3	         	            	         	            
7.19	5.396	11.983	86.923	         	            	11.983	0.33	11.983	6.3	         	            	         	            
7.195	5.382	11.992	86.945	         	            	11.992	0.35	11.992	6.3	         	            	         	            
7.2	5.37	12	86.945	         	            	12	0.35	12	6.3	         	            	         	            
7.205	5.355	12.008	86.966	         	            	12.008	0.34	12.008	6.3	         	            	         	            
7.21	5.325	12.017	86.966	         	            	12.017	0.33	12.017	6.3	         	            	         	            
7.215	5.304	12.025	86.975	         	            	12.025	0.33	12.025	6.3	         	            	         	            
7.22	5.271	12.033	86.975	         	            	12.033	0.33	12.033	6.3	         	            	         	            
7.225	5.253	12.042	86.972	         	            	12.042	0.33	12.042	6.3	         	            	         	            
7.23	5.24	12.05	86.972	         	            	12.05	0.34	12.05	6.3	         	            	         	            
7.235	5.222	12.058	86.963	         	            	12.058	0.34	12.058	6.3	         	            	         	            
7.24	5.192	12.067	86.963	         	            	12.067	0.33	12.067	6.3	         	            	         	            
7.245	5.153	12.075	86.961	         	            	12.075	0.33	12.075	6.3	         	            	         	            
7.25	5.127	12.083	86.961	         	            	12.083	0.34	12.083	6.3	         	            	         	            
7.255	5.094	12.092	86.957	         	            	12.092	0.34	12.092	6.3	         	            	         	            
7.26	5.063	12.1	86.957	         	            	12.1	0.33	12.1	6.3	         	            	         	            
7.265	5.036	12.108	86.95	         	            	12.108	0.33	12.108	6.3	         	            	         	            
7.27	5.007	12.117	86.95	         	            	12.117	0.33	12.117	6.3	         	            	         	            
7.275	4.979	12.125	86.946	         	            	12.125	0.33	12.125	6.3	         	            	         	            
7.28	4.939	12.133	86.946	         	            	12.133	0.33	12.133	6.3	         	            	         	            
7.285	4.909	12.142	86.949	         	            	12.142	0.33	12.142	6.3	         	            	         	            
7.29	4.884	12.15	86.949	         	            	12.15	0.33	12.15	6.3	         	            	         	            
7.295	4.864	12.158	86.951	         	            	12.158	0.34	12.158	6.3	         	            	         	            
7.3	4.848	12.167	86.951	         	            	12.167	0.35	12.167	6.3	         	            	         	            
7.305	4.817	12.175	86.939	         	            	12.175	0.34	12.175	6.3	         	            	         	            
7.31	4.791	12.183	86.939	         	            	12.183	0.33	12.183	6.3	         	            	         	            
7.315	4.772	12.192	86.921	         	            	12.192	0.34	12.192	6.3	         	            	         	            
7.32	4.758	12.2	86.921	         	            	12.2	0.33	12.2	6.3	         	            	         	            
7.325	4.743	12.208	86.916	         	            	12.208	0.33	12.208	6.3	         	            	         	            
7.33	4.72	12.217	86.916	         	            	12.217	0.33	12.217	6.3	         	            	         	            
7.335	4.695	12.225	86.925	         	            	12.225	0.33	12.225	6.3	         	            	         	            
7.34	4.676	12.233	86.925	         	            	12.233	0.34	12.233	6.3	         	            	         	            
7.345	4.669	12.242	86.936	         	            	12.242	0.34	12.242	6.3	         	            	         	            
7.35	4.661	12.25	86.936	         	            	12.25	0.34	12.25	6.3	         	            	         	            
7.355	4.648	12.258	86.95	         	            	12.258	0.34	12.258	6.3	         	            	         	            
7.36	4.63	12.267	86.95	         	            	12.267	0.33	12.267	6.3	         	            	         	            
7.365	4.593	12.275	86.955	         	            	12.275	0.33	12.275	6.3	         	            	         	            
7.37	4.574	12.283	86.955	         	            	12.283	0.33	12.283	6.3	         	            	         	            
7.375	4.556	12.292	86.952	         	            	12.292	0.34	12.292	6.3	         	            	         	            
7.38	4.533	12.3	86.952	         	            	12.3	0.34	12.3	6.3	         	            	         	            
7.385	4.507	12.308	86.949	         	            	12.308	0.33	12.308	6.3	         	            	         	            
7.39	4.478	12.317	86.949	         	            	12.317	0.33	12.317	6.3	         	            	         	            
7.395	4.456	12.325	86.942	         	            	12.325	0.33	12.325	6.3	         	            	         	            
7.4	4.417	12.333	86.942	         	            	12.333	0.33	12.333	6.3	         	            	         	            
7.405	4.391	12.342	86.941	         	            	12.342	0.33	12.342	6.3	         	            	         	            
7.41	4.364	12.35	86.941	         	            	12.35	0.33	12.35	6.3	         	            	         	            
7.415	4.332	12.358	86.945	         	            	12.358	0.33	12.358	6.3	         	            	         	            
7.42	4.31	12.367	86.945	         	            	12.367	0.33	12.367	6.3	         	            	         	            
7.425	4.284	12.375	86.953	         	            	12.375	0.33	12.375	6.3	         	            	         	            
7.43	4.265	12.383	86.953	         	            	12.383	0.34	12.383	6.3	         	            	         	            
7.435	4.238	12.392	86.961	         	            	12.392	0.34	12.392	6.3	         	            	         	            
7.44	4.215	12.4	86.961	         	            	12.4	0.34	12.4	6.3	         	            	         	            
7.445	4.204	12.408	86.967	         	            	12.408	0.33	12.408	6.3	         	            	         	            
7.45	4.197	12.417	86.967	         	            	12.417	0.33	12.417	6.3	         	            	         	            
7.455	4.194	12.425	86.967	         	            	12.425	0.33	12.425	6.3	         	            	         	            
7.46	4.173	12.433	86.967	         	            	12.433	0.34	12.433	6.3	         	            	         	            
7.465	4.147	12.442	86.965	         	            	12.442	0.34	12.442	6.3	         	            	         	            
7.47	4.121	12.45	86.965	         	            	12.45	0.33	12.45	6.3	         	            	         	            
7.475	4.097	12.458	86.956	         	            	12.458	0.33	12.458	6.3	         	            	         	            
7.48	4.084	12.467	86.956	         	            	12.467	0.34	12.467	6.3	         	            	         	            
7.485	4.063	12.475	86.951	         	            	12.475	0.34	12.475	6.3	         	            	         	            
7.49	4.042	12.483	86.951	         	            	12.483	0.34	12.483	6.3	         	            	         	            
7.495	4.013	12.492	86.962	         	            	12.492	0.34	12.492	6.3	         	            	         	            
7.5	3.992	12.5	86.962	         	            	12.5	0.34	12.5	6.3	         	            	         	            
7.505	3.979	12.508	86.976	         	            	12.508	0.34	12.508	6.3	         	            	         	            
7.51	3.961	12.517	86.976	         	            	12.517	0.34	12.517	6.3	         	            	         	            
7.515	3.944	12.525	86.98	         	            	12.525	0.33	12.525	6.3	         	            	         	            
7.52	3.925	12.533	86.98	         	            	12.533	0.34	12.533	6.3	         	            	         	            
7.525	3.908	12.542	86.972	         	            	12.542	0.34	12.542	6.3	         	            	         	            
7.53	3.886	12.55	86.972	         	            	12.55	0.34	12.55	6.3	         	            	         	            
7.535	3.86	12.558	86.968	         	            	12.558	0.33	12.558	6.3	         	            	         	            
7.54	3.843	12.567	86.968	         	            	12.567	0.33	12.567	6.3	         	            	         	            
7.545	3.813	12.575	86.967	         	            	12.575	0.34	12.575	6.3	         	            	         	            
7.55	3.791	12.583	86.967	         	            	12.583	0.33	12.583	6.3	         	            	         	            
7.555	3.77	12.592	86.958	         	            	12.592	0.33	12.592	6.3	         	            	         	            
7.56	3.749	12.6	86.958	         	            	12.6	0.33	12.6	6.3	         	            	         	            
7.565	3.729	12.608	86.934	         	            	12.608	0.33	12.608	6.3	         	            	         	            
7.57	3.705	12.617	86.934	         	            	12.617	0.34	12.617	6.3	         	            	         	            
7.575	3.69	12.625	86.916	         	            	12.625	0.33	12.625	6.3	         	            	         	            
7.58	3.678	12.633	86.916	         	            	12.633	0.34	12.633	6.3	         	            	         	            
7.585	3.673	12.642	86.912	         	            	12.642	0.33	12.642	6.3	         	            	         	            
7.59	3.665	12.65	86.912	         	            	12.65	0.33	12.65	6.3	         	            	         	            
7.595	3.65	12.658	86.917	         	            	12.658	0.34	12.658	6.3	         	            	         	            
7.6	3.637	12.667	86.917	         	            	12.667	0.34	12.667	6.3	         	            	         	            
7.605	3.604	12.675	86.918	         	            	12.675	0.34	12.675	6.3	         	            	         	            
7.61	3.579	12.683	86.918	         	            	12.683	0.33	12.683	6.3	         	            	         	            
7.615	3.559	12.692	86.914	         	            	12.692	0.33	12.692	6.3	         	            	         	            
7.62	3.536	12.7	86.914	         	            	12.7	0.33	12.7	6.3	         	            	         	            
7.625	3.508	12.708	86.918	         	            	12.708	0.33	12.708	6.3	         	            	         	            
7.63	3.476	12.717	86.918	         	            	12.717	0.33	12.717	6.3	         	            	         	            
7.635	3.451	12.725	86.929	         	            	12.725	0.33	12.725	6.3	         	            	         	            
7.64	3.426	12.733	86.929	         	            	12.733	0.33	12.733	6.3	         	            	         	            
7.645	3.414	12.742	86.936	         	            	12.742	0.34	12.742	6.3	         	            	         	            
7.65	3.413	12.75	86.936	         	            	12.75	0.34	12.75	6.3	         	            	         	            
7.655	3.412	12.758	86.939	         	            	12.758	0.33	12.758	6.3	         	            	         	            
7.66	3.41	12.767	86.939	         	            	12.767	0.33	12.767	6.3	         	            	         	            
7.665	3.392	12.775	86.944	         	            	12.775	0.34	12.775	6.3	         	            	         	            
7.67	3.387	12.783	86.944	         	            	12.783	0.33	12.783	6.3	         	            	         	            
7.675	3.378	12.792	86.945	         	            	12.792	0.34	12.792	6.3	         	            	         	            
7.68	3.366	12.8	86.945	         	            	12.8	0.35	12.8	6.3	         	            	         	            
7.685	3.353	12.808	86.947	         	            	12.808	0.34	12.808	6.3	         	            	         	            
7.69	3.34	12.817	86.947	         	            	12.817	0.33	12.817	6.3	         	            	         	            
7.695	3.315	12.825	86.955	         	            	12.825	0.33	12.825	6.3	         	            	         	            
7.7	3.279	12.833	86.955	         	            	12.833	0.34	12.833	6.3	         	            	         	            
7.705	3.254	12.842	86.967	         	            	12.842	0.33	12.842	6.3	         	            	         	            
7.71	3.237	12.85	86.967	         	            	12.85	0.33	12.85	6.3	         	            	         	            
7.715	3.221	12.858	86.968	         	            	12.858	0.33	12.858	6.3	         	            	         	            
7.72	3.209	12.867	86.968	         	            	12.867	0.33	12.867	6.3	         	            	         	            
7.725	3.181	12.875	86.965	         	            	12.875	0.33	12.875	6.3	         	            	         	            
7.73	3.157	12.883	86.965	         	            	12.883	0.33	12.883	6.3	         	            	         	            
7.735	3.13	12.892	86.972	         	            	12.892	0.34	12.892	6.3	         	            	         	            
7.74	3.107	12.9	86.972	         	            	12.9	0.33	12.9	6.3	         	            	         	            
7.745	3.092	12.908	86.975	         	            	12.908	0.34	12.908	6.3	         	            	         	            
7.75	3.076	12.917	86.975	         	            	12.917	0.34	12.917	6.3	         	            	         	            
7.755	3.057	12.925	86.969	         	            	12.925	0.34	12.925	6.3	         	            	         	            
7.76	3.039	12.933	86.969	         	            	12.933	0.34	12.933	6.3	         	            	         	            
7.765	3.032	         	            	         	            	         	            	         	            	         	            	         	            
7.77	3.023	         	            	         	            	         	            	         	            	         	            	         	            
7.775	3.014	         	            	         	            	         	            	         	            	         	            	         	            
7.78	3.008	         	            	         	            	         	            	         	            	         	            	         	            
7.785	3.001	         	            	         	            	         	            	         	            	         	            	         	            
7.79	2.997	         	            	         	            	         	            	         	            	         	            	         	            
7.795	2.982	         	            	         	            	         	            	         	            	         	            	         	            
7.8	2.961	         	            	         	            	         	            	         	            	         	            	         	            
7.805	2.939	         	            	         	            	         	            	         	            	         	            	         	            
7.81	2.917	         	            	         	            	         	            	         	            	         	            	         	            
7.815	2.904	         	            	         	            	         	            	         	            	         	            	         	            
7.82	2.888	         	            	         	            	         	            	         	            	         	            	         	            
7.825	2.872	         	            	         	            	         	            	         	            	         	            	         	            
7.83	2.858	         	            	         	            	         	            	         	            	         	            	         	            
7.835	2.847	         	            	         	            	         	            	         	            	         	            	         	            
7.84	2.852	         	            	         	            	         	            	         	            	         	            	         	            
7.845	2.84	         	            	         	            	         	            	         	            	         	            	         	            
7.85	2.836	         	            	         	            	         	            	         	            	         	            	         	            
7.855	2.824	         	            	         	            	         	            	         	            	         	            	         	            
7.86	2.808	         	            	         	            	         	            	         	            	         	            	         	            
7.865	2.796	         	            	         	            	         	            	         	            	         	            	         	            
7.87	2.783	         	            	         	            	         	            	         	            	         	            	         	            
7.875	2.764	         	            	         	            	         	            	         	            	         	            	         	            
7.88	2.737	         	            	         	            	         	            	         	            	         	            	         	            
7.885	2.718	         	            	         	            	         	            	         	            	         	            	         	            
7.89	2.698	         	            	         	            	         	            	         	            	         	            	         	            
7.895	2.676	         	            	         	            	         	            	         	            	         	            	         	            
7.9	2.667	         	            	         	            	         	            	         	            	         	            	         	            
7.905	2.647	         	            	         	            	         	            	         	            	         	            	         	            
7.91	2.631	         	            	         	            	         	            	         	            	         	            	         	            
7.915	2.615	         	            	         	            	         	            	         	            	         	            	         	            
7.92	2.605	         	            	         	            	         	            	         	            	         	            	         	            
7.925	2.591	         	            	         	            	         	            	         	            	         	            	         	            
7.93	2.569	         	            	         	            	         	            	         	            	         	            	         	            
7.935	2.555	         	            	         	            	         	            	         	            	         	            	         	            
7.94	2.539	         	            	         	            	         	            	         	            	         	            	         	            
7.945	2.526	         	            	         	            	         	            	         	            	         	            	         	            
7.95	2.515	         	            	         	            	         	            	         	            	         	            	         	            
7.955	2.502	         	            	         	            	         	            	         	            	         	            	         	            
7.96	2.488	         	            	         	            	         	            	         	            	         	            	         	            
7.965	2.467	         	            	         	            	         	            	         	            	         	            	         	            
7.97	2.459	         	            	         	            	         	            	         	            	         	            	         	            
7.975	2.448	         	            	         	            	         	            	         	            	         	            	         	            
7.98	2.437	         	            	         	            	         	            	         	            	         	            	         	            
7.985	2.425	         	            	         	            	         	            	         	            	         	            	         	            
7.99	2.411	         	            	         	            	         	            	         	            	         	            	         	            
7.995	2.396	         	            	         	            	         	            	         	            	         	            	         	            
8	2.377	         	            	         	            	         	            	         	            	         	            	         	            
8.005	2.365	         	            	         	            	         	            	         	            	         	            	         	            
8.01	2.351	         	            	         	            	         	            	         	            	         	            	         	            
8.015	2.336	         	            	         	            	         	            	         	            	         	            	         	            
8.02	2.327	         	            	         	            	         	            	         	            	         	            	         	            
8.025	2.315	         	            	         	            	         	            	         	            	         	            	         	            
8.03	2.308	         	            	         	            	         	            	         	            	         	            	         	            
8.035	2.302	         	            	         	            	         	            	         	            	         	            	         	            
8.04	2.297	         	            	         	            	         	            	         	            	         	            	         	            
8.045	2.287	         	            	         	            	         	            	         	            	         	            	         	            
8.05	2.271	         	            	         	            	         	            	         	            	         	            	         	            
8.055	2.259	         	            	         	            	         	            	         	            	         	            	         	            
8.06	2.238	         	            	         	            	         	            	         	            	         	            	         	            
8.065	2.218	         	            	         	            	         	            	         	            	         	            	         	            
8.07	2.205	         	            	         	            	         	            	         	            	         	            	         	            
8.075	2.195	         	            	         	            	         	            	         	            	         	            	         	            
8.08	2.184	         	            	         	            	         	            	         	            	         	            	         	            
8.085	2.163	         	            	         	            	         	            	         	            	         	            	         	            
8.09	2.156	         	            	         	            	         	            	         	            	         	            	         	            
8.095	2.151	         	            	         	            	         	            	         	            	         	            	         	            
8.1	2.148	         	            	         	            	         	            	         	            	         	            	         	            
8.105	2.146	         	            	         	            	         	            	         	            	         	            	         	            
8.11	2.137	         	            	         	            	         	            	         	            	         	            	         	            
8.115	2.115	         	            	         	            	         	            	         	            	         	            	         	            
8.12	2.1	         	            	         	            	         	            	         	            	         	            	         	            
8.125	2.094	         	            	         	            	         	            	         	            	         	            	         	            
8.13	2.083	         	            	         	            	         	            	         	            	         	            	         	            
8.135	2.069	         	            	         	            	         	            	         	            	         	            	         	            
8.14	2.059	         	            	         	            	         	            	         	            	         	            	         	            
8.145	2.044	         	            	         	            	         	            	         	            	         	            	         	            
8.15	2.04	         	            	         	            	         	            	         	            	         	            	         	            
8.155	2.03	         	            	         	            	         	            	         	            	         	            	         	            
8.16	2.016	         	            	         	            	         	            	         	            	         	            	         	            
8.165	2	         	            	         	            	         	            	         	            	         	            	         	            
8.17	1.977	         	            	         	            	         	            	         	            	         	            	         	            
8.175	1.968	         	            	         	            	         	            	         	            	         	            	         	            
8.18	1.949	         	            	         	            	         	            	         	            	         	            	         	            
8.185	1.931	         	            	         	            	         	            	         	            	         	            	         	            
8.19	1.909	         	            	         	            	         	            	         	            	         	            	         	            
8.195	1.889	         	            	         	            	         	            	         	            	         	            	         	            
8.2	1.873	         	            	         	            	         	            	         	            	         	            	         	            
8.205	1.855	         	            	         	            	         	            	         	            	         	            	         	            
8.21	1.839	         	            	         	            	         	            	         	            	         	            	         	            
8.215	1.837	         	            	         	            	         	            	         	            	         	            	         	            
8.22	1.838	         	            	         	            	         	            	         	            	         	            	         	            
8.225	1.839	         	            	         	            	         	            	         	            	         	            	         	            
8.23	1.835	         	            	         	            	         	            	         	            	         	            	         	            
8.235	1.837	         	            	         	            	         	            	         	            	         	            	         	            
8.24	1.829	         	            	         	            	         	            	         	            	         	            	         	            
8.245	1.823	         	            	         	            	         	            	         	            	         	            	         	            
8.25	1.821	         	            	         	            	         	            	         	            	         	            	         	            
8.255	1.814	         	            	         	            	         	            	         	            	         	            	         	            
8.26	1.798	         	            	         	            	         	            	         	            	         	            	         	            
8.265	1.772	         	            	         	            	         	            	         	            	         	            	         	            
8.27	1.757	         	            	         	            	         	            	         	            	         	            	         	            
8.275	1.746	         	            	         	            	         	            	         	            	         	            	         	            
8.28	1.74	         	            	         	            	         	            	         	            	         	            	         	            
8.285	1.736	         	            	         	            	         	            	         	            	         	            	         	            
8.29	1.727	         	            	         	            	         	            	         	            	         	            	         	            
8.295	1.714	         	            	         	            	         	            	         	            	         	            	         	            
8.3	1.702	         	            	         	            	         	            	         	            	         	            	         	            
8.305	1.698	         	            	         	            	         	            	         	            	         	            	         	            
8.31	1.685	         	            	         	            	         	            	         	            	         	            	         	            
8.315	1.669	         	            	         	            	         	            	         	            	         	            	         	            
8.32	1.646	         	            	         	            	         	            	         	            	         	            	         	            
8.325	1.619	         	            	         	            	         	            	         	            	         	            	         	            
8.33	1.6	         	            	         	            	         	            	         	            	         	            	         	            
8.335	1.586	         	            	         	            	         	            	         	            	         	            	         	            
8.34	1.573	         	            	         	            	         	            	         	            	         	            	         	            
8.345	1.567	         	            	         	            	         	            	         	            	         	            	         	            
8.35	1.569	         	            	         	            	         	            	         	            	         	            	         	            
8.355	1.588	         	            	         	            	         	            	         	            	         	            	         	            
8.36	1.606	         	            	         	            	         	            	         	            	         	            	         	            
8.365	1.627	         	            	         	            	         	            	         	            	         	            	         	            
8.37	1.647	         	            	         	            	         	            	         	            	         	            	         	            
8.375	1.664	         	            	         	            	         	            	         	            	         	            	         	            
8.38	1.676	         	            	         	            	         	            	         	            	         	            	         	            
8.385	1.676	         	            	         	            	         	            	         	            	         	            	         	            
8.39	1.664	         	            	         	            	         	            	         	            	         	            	         	            
8.395	1.65	         	            	         	            	         	            	         	            	         	            	         	            
8.4	1.633	         	            	         	            	         	            	         	            	         	            	         	            
8.405	1.616	         	            	         	            	         	            	         	            	         	            	         	            
8.41	1.601	         	            	         	            	         	            	         	            	         	            	         	            
8.415	1.585	         	            	         	            	         	            	         	            	         	            	         	            
8.42	1.569	         	            	         	            	         	            	         	            	         	            	         	            
8.425	1.562	         	            	         	            	         	            	         	            	         	            	         	            
8.43	1.563	         	            	         	            	         	            	         	            	         	            	         	            
8.435	1.566	         	            	         	            	         	            	         	            	         	            	         	            
8.44	1.569	         	            	         	            	         	            	         	            	         	            	         	            
8.445	1.566	         	            	         	            	         	            	         	            	         	            	         	            
8.45	1.562	         	            	         	            	         	            	         	            	         	            	         	            
8.455	1.562	         	            	         	            	         	            	         	            	         	            	         	            
