PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
6.12	4.469	10.2	86.893	         	            	10.2	0.36	10.2	7.87	         	            	         	            
6.125	4.44	10.208	86.883	         	            	10.208	0.36	10.208	7.87	         	            	         	            
6.13	4.415	10.217	86.883	         	            	10.217	0.35	10.217	7.87	         	            	         	            
6.135	4.4	10.225	86.89	         	            	10.225	0.36	10.225	7.87	         	            	         	            
6.14	4.376	10.233	86.89	         	            	10.233	0.36	10.233	7.87	         	            	         	            
6.145	4.342	10.242	86.903	         	            	10.242	0.36	10.242	7.87	         	            	         	            
6.15	4.307	10.25	86.903	         	            	10.25	0.36	10.25	7.87	         	            	         	            
6.155	4.269	10.258	86.912	         	            	10.258	0.37	10.258	7.87	         	            	         	            
6.16	4.246	10.267	86.912	         	            	10.267	0.37	10.267	7.87	         	            	         	            
6.165	4.229	10.275	86.908	         	            	10.275	0.36	10.275	7.87	         	            	         	            
6.17	4.21	10.283	86.908	         	            	10.283	0.37	10.283	7.87	         	            	         	            
6.175	4.185	10.292	86.891	         	            	10.292	0.36	10.292	7.87	         	            	         	            
6.18	4.159	10.3	86.891	         	            	10.3	0.36	10.3	7.87	         	            	         	            
6.185	4.15	10.308	86.872	         	            	10.308	0.36	10.308	7.87	         	            	         	            
6.19	4.132	10.317	86.872	         	            	10.317	0.36	10.317	7.87	         	            	         	            
6.195	4.116	10.325	86.868	         	            	10.325	0.36	10.325	7.87	         	            	         	            
6.2	4.095	10.333	86.868	         	            	10.333	0.36	10.333	7.87	         	            	         	            
6.205	4.069	10.342	86.878	         	            	10.342	0.36	10.342	7.87	         	            	         	            
6.21	4.043	10.35	86.878	         	            	10.35	0.37	10.35	7.87	         	            	         	            
6.215	4.009	10.358	86.893	         	            	10.358	0.36	10.358	7.87	         	            	         	            
6.22	3.987	10.367	86.893	         	            	10.367	0.36	10.367	7.87	         	            	         	            
6.225	3.977	10.375	86.905	         	            	10.375	0.36	10.375	7.87	         	            	         	            
6.23	3.976	10.383	86.905	         	            	10.383	0.36	10.383	7.87	         	            	         	            
6.235	3.969	10.392	86.908	         	            	10.392	0.36	10.392	7.87	         	            	         	            
6.24	3.953	10.4	86.908	         	            	10.4	0.36	10.4	7.87	         	            	         	            
6.245	3.945	10.408	86.905	         	            	10.408	0.36	10.408	7.87	         	            	         	            
6.25	3.934	10.417	86.905	         	            	10.417	0.35	10.417	7.87	         	            	         	            
6.255	3.927	10.425	86.905	         	            	10.425	0.36	10.425	7.87	         	            	         	            
6.26	3.913	10.433	86.905	         	            	10.433	0.36	10.433	7.87	         	            	         	            
6.265	3.887	10.442	86.918	         	            	10.442	0.36	10.442	7.87	         	            	         	            
6.27	3.856	10.45	86.918	         	            	10.45	0.36	10.45	7.87	         	            	         	            
6.275	3.817	10.458	86.935	         	            	10.458	0.36	10.458	7.87	         	            	         	            
6.28	3.799	10.467	86.935	         	            	10.467	0.36	10.467	7.87	         	            	         	            
6.285	3.782	10.475	86.935	         	            	10.475	0.36	10.475	7.87	         	            	         	            
6.29	3.767	10.483	86.935	         	            	10.483	0.36	10.483	7.87	         	            	         	            
6.295	3.75	10.492	86.927	         	            	10.492	0.36	10.492	7.87	         	            	         	            
6.3	3.734	10.5	86.927	         	            	10.5	0.36	10.5	7.87	         	            	         	            
6.305	3.73	10.508	86.92	         	            	10.508	0.36	10.508	7.87	         	            	         	            
6.31	3.723	10.517	86.92	         	            	10.517	0.36	10.517	7.87	         	            	         	            
6.315	3.715	10.525	86.928	         	            	10.525	0.36	10.525	7.87	         	            	         	            
6.32	3.71	10.533	86.928	         	            	10.533	0.37	10.533	7.87	         	            	         	            
6.325	3.706	10.542	86.943	         	            	10.542	0.36	10.542	7.87	         	            	         	            
6.33	3.703	10.55	86.943	         	            	10.55	0.36	10.55	7.87	         	            	         	            
6.335	3.693	10.558	86.946	         	            	10.558	0.36	10.558	7.87	         	            	         	            
6.34	3.684	10.567	86.946	         	            	10.567	0.36	10.567	7.87	         	            	         	            
6.345	3.667	10.575	86.936	         	            	10.575	0.36	10.575	7.87	         	            	         	            
6.35	3.651	10.583	86.936	         	            	10.583	0.36	10.583	7.87	         	            	         	            
6.355	3.64	10.592	86.928	         	            	10.592	0.36	10.592	7.87	         	            	         	            
6.36	3.631	10.6	86.928	         	            	10.6	0.36	10.6	7.87	         	            	         	            
6.365	3.619	10.608	86.922	         	            	10.608	0.36	10.608	7.87	         	            	         	            
6.37	3.6	10.617	86.922	         	            	10.617	0.36	10.617	7.87	         	            	         	            
6.375	3.586	10.625	86.917	         	            	10.625	0.36	10.625	7.87	         	            	         	            
6.38	3.574	10.633	86.917	         	            	10.633	0.36	10.633	7.87	         	            	         	            
6.385	3.561	10.642	86.924	         	            	10.642	0.36	10.642	7.87	         	            	         	            
6.39	3.558	10.65	86.924	         	            	10.65	0.36	10.65	7.87	         	            	         	            
6.395	3.551	10.658	86.937	         	            	10.658	0.36	10.658	7.87	         	            	         	            
6.4	3.538	10.667	86.937	         	            	10.667	0.35	10.667	7.87	         	            	         	            
6.405	3.515	10.675	86.939	         	            	10.675	0.36	10.675	7.87	         	            	         	            
6.41	3.495	10.683	86.939	         	            	10.683	0.36	10.683	7.87	         	            	         	            
6.415	3.476	10.692	86.937	         	            	10.692	0.36	10.692	7.87	         	            	         	            
6.42	3.453	10.7	86.937	         	            	10.7	0.36	10.7	7.87	         	            	         	            
6.425	3.433	10.708	86.936	         	            	10.708	0.35	10.708	7.87	         	            	         	            
6.43	3.404	10.717	86.936	         	            	10.717	0.36	10.717	7.87	         	            	         	            
6.435	3.377	10.725	86.928	         	            	10.725	0.36	10.725	7.87	         	            	         	            
6.44	3.354	10.733	86.928	         	            	10.733	0.36	10.733	7.87	         	            	         	            
6.445	3.335	10.742	86.915	         	            	10.742	0.36	10.742	7.87	         	            	         	            
6.45	3.325	10.75	86.915	         	            	10.75	0.36	10.75	7.87	         	            	         	            
6.455	3.309	10.758	86.913	         	            	10.758	0.36	10.758	7.87	         	            	         	            
6.46	3.299	10.767	86.913	         	            	10.767	0.36	10.767	7.87	         	            	         	            
6.465	3.273	10.775	86.918	         	            	10.775	0.36	10.775	7.87	         	            	         	            
6.47	3.249	10.783	86.918	         	            	10.783	0.35	10.783	7.87	         	            	         	            
6.475	3.233	10.792	86.916	         	            	10.792	0.36	10.792	7.87	         	            	         	            
6.48	3.223	10.8	86.916	         	            	10.8	0.36	10.8	7.87	         	            	         	            
6.485	3.209	10.808	86.909	         	            	10.808	0.36	10.808	7.87	         	            	         	            
6.49	3.198	10.817	86.909	         	            	10.817	0.36	10.817	7.87	         	            	         	            
6.495	3.189	10.825	86.913	         	            	10.825	0.36	10.825	7.87	         	            	         	            
6.5	3.178	10.833	86.913	         	            	10.833	0.36	10.833	7.87	         	            	         	            
6.505	3.172	10.842	86.923	         	            	10.842	0.36	10.842	7.87	         	            	         	            
6.51	3.176	10.85	86.923	         	            	10.85	0.36	10.85	7.87	         	            	         	            
6.515	3.177	10.858	86.93	         	            	10.858	0.35	10.858	7.87	         	            	         	            
6.52	3.171	10.867	86.93	         	            	10.867	0.36	10.867	7.87	         	            	         	            
6.525	3.166	10.875	86.938	         	            	10.875	0.36	10.875	7.87	         	            	         	            
6.53	3.16	10.883	86.938	         	            	10.883	0.36	10.883	7.87	         	            	         	            
6.535	3.147	10.892	86.935	         	            	10.892	0.36	10.892	7.87	         	            	         	            
6.54	3.123	10.9	86.935	         	            	10.9	0.37	10.9	7.87	         	            	         	            
6.545	3.108	10.908	86.928	         	            	10.908	0.37	10.908	7.87	         	            	         	            
6.55	3.088	10.917	86.928	         	            	10.917	0.37	10.917	7.87	         	            	         	            
6.555	3.069	10.925	86.923	         	            	10.925	0.36	10.925	7.87	         	            	         	            
6.56	3.04	10.933	86.923	         	            	10.933	0.37	10.933	7.87	         	            	         	            
6.565	3	10.942	86.918	         	            	10.942	0.36	10.942	7.87	         	            	         	            
6.57	2.966	10.95	86.918	         	            	10.95	0.36	10.95	7.87	         	            	         	            
6.575	2.93	10.958	86.917	         	            	10.958	0.36	10.958	7.87	         	            	         	            
6.58	2.908	10.967	86.917	         	            	10.967	0.36	10.967	7.87	         	            	         	            
6.585	2.892	10.975	86.904	         	            	10.975	0.36	10.975	7.87	         	            	         	            
6.59	2.88	10.983	86.904	         	            	10.983	0.36	10.983	7.87	         	            	         	            
6.595	2.861	10.992	86.891	         	            	10.992	0.36	10.992	7.87	         	            	         	            
6.6	2.821	11	86.891	         	            	11	0.36	11	7.87	         	            	         	            
6.605	2.804	11.008	86.905	         	            	11.008	0.36	11.008	7.87	         	            	         	            
6.61	2.793	11.017	86.905	         	            	11.017	0.36	11.017	7.87	         	            	         	            
6.615	2.781	11.025	86.923	         	            	11.025	0.36	11.025	7.87	         	            	         	            
6.62	2.769	11.033	86.923	         	            	11.033	0.36	11.033	7.87	         	            	         	            
6.625	2.755	11.042	86.939	         	            	11.042	0.36	11.042	7.87	         	            	         	            
6.63	2.736	11.05	86.939	         	            	11.05	0.36	11.05	7.87	         	            	         	            
6.635	2.715	11.058	86.949	         	            	11.058	0.36	11.058	7.87	         	            	         	            
6.64	2.718	11.067	86.949	         	            	11.067	0.36	11.067	7.87	         	            	         	            
6.645	2.726	11.075	86.957	         	            	11.075	0.36	11.075	7.87	         	            	         	            
6.65	2.73	11.083	86.957	         	            	11.083	0.36	11.083	7.87	         	            	         	            
6.655	2.726	11.092	86.976	         	            	11.092	0.36	11.092	7.87	         	            	         	            
6.66	2.712	11.1	86.976	         	            	11.1	0.37	11.1	7.87	         	            	         	            
6.665	2.7	11.108	86.993	         	            	11.108	0.36	11.108	7.87	         	            	         	            
6.67	2.684	11.117	86.993	         	            	11.117	0.36	11.117	7.87	         	            	         	            
6.675	2.671	11.125	86.997	         	            	11.125	0.36	11.125	7.87	         	            	         	            
6.68	2.655	11.133	86.997	         	            	11.133	0.36	11.133	7.87	         	            	         	            
6.685	2.633	11.142	86.985	         	            	11.142	0.36	11.142	7.87	         	            	         	            
6.69	2.617	11.15	86.985	         	            	11.15	0.36	11.15	7.87	         	            	         	            
6.695	2.587	11.158	86.978	         	            	11.158	0.36	11.158	7.87	         	            	         	            
6.7	2.571	11.167	86.978	         	            	11.167	0.36	11.167	7.87	         	            	         	            
6.705	2.562	11.175	86.979	         	            	11.175	0.36	11.175	7.87	         	            	         	            
6.71	2.555	11.183	86.979	         	            	11.183	0.36	11.183	7.87	         	            	         	            
6.715	2.544	11.192	86.979	         	            	11.192	0.36	11.192	7.87	         	            	         	            
6.72	2.524	11.2	86.979	         	            	11.2	0.36	11.2	7.87	         	            	         	            
6.725	2.514	11.208	86.97	         	            	11.208	0.36	11.208	7.87	         	            	         	            
6.73	2.502	11.217	86.97	         	            	11.217	0.36	11.217	7.87	         	            	         	            
6.735	2.496	11.225	86.958	         	            	11.225	0.37	11.225	7.87	         	            	         	            
6.74	2.492	11.233	86.958	         	            	11.233	0.36	11.233	7.87	         	            	         	            
6.745	2.482	11.242	86.951	         	            	11.242	0.36	11.242	7.87	         	            	         	            
6.75	2.471	11.25	86.951	         	            	11.25	0.36	11.25	7.87	         	            	         	            
6.755	2.46	11.258	86.941	         	            	11.258	0.36	11.258	7.87	         	            	         	            
6.76	2.458	11.267	86.941	         	            	11.267	0.36	11.267	7.87	         	            	         	            
6.765	2.457	11.275	86.929	         	            	11.275	0.36	11.275	7.87	         	            	         	            
6.77	2.455	11.283	86.929	         	            	11.283	0.36	11.283	7.87	         	            	         	            
6.775	2.447	11.292	86.921	         	            	11.292	0.36	11.292	7.87	         	            	         	            
6.78	2.436	11.3	86.921	         	            	11.3	0.36	11.3	7.87	         	            	         	            
6.785	2.423	11.308	86.922	         	            	11.308	0.37	11.308	7.87	         	            	         	            
6.79	2.411	11.317	86.922	         	            	11.317	0.36	11.317	7.87	         	            	         	            
6.795	2.4	11.325	86.933	         	            	11.325	0.36	11.325	7.87	         	            	         	            
6.8	2.386	11.333	86.933	         	            	11.333	0.36	11.333	7.87	         	            	         	            
6.805	2.367	11.342	86.95	         	            	11.342	0.37	11.342	7.87	         	            	         	            
6.81	2.35	11.35	86.95	         	            	11.35	0.36	11.35	7.87	         	            	         	            
6.815	2.338	11.358	86.959	         	            	11.358	0.35	11.358	7.87	         	            	         	            
6.82	2.334	11.367	86.959	         	            	11.367	0.35	11.367	7.87	         	            	         	            
6.825	2.328	11.375	86.958	         	            	11.375	0.36	11.375	7.87	         	            	         	            
6.83	2.321	         	            	         	            	         	            	         	            	         	            	         	            
6.835	2.309	         	            	         	            	         	            	         	            	         	            	         	            
6.84	2.292	         	            	         	            	         	            	         	            	         	            	         	            
6.845	2.282	         	            	         	            	         	            	         	            	         	            	         	            
6.85	2.269	         	            	         	            	         	            	         	            	         	            	         	            
6.855	2.255	         	            	         	            	         	            	         	            	         	            	         	            
6.86	2.23	         	            	         	            	         	            	         	            	         	            	         	            
6.865	2.199	         	            	         	            	         	            	         	            	         	            	         	            
6.87	2.173	         	            	         	            	         	            	         	            	         	            	         	            
6.875	2.146	         	            	         	            	         	            	         	            	         	            	         	            
6.88	2.129	         	            	         	            	         	            	         	            	         	            	         	            
6.885	2.11	         	            	         	            	         	            	         	            	         	            	         	            
6.89	2.092	         	            	         	            	         	            	         	            	         	            	         	            
6.895	2.076	         	            	         	            	         	            	         	            	         	            	         	            
6.9	2.07	         	            	         	            	         	            	         	            	         	            	         	            
6.905	2.079	         	            	         	            	         	            	         	            	         	            	         	            
6.91	2.056	         	            	         	            	         	            	         	            	         	            	         	            
6.915	2.034	         	            	         	            	         	            	         	            	         	            	         	            
6.92	2.007	         	            	         	            	         	            	         	            	         	            	         	            
6.925	1.978	         	            	         	            	         	            	         	            	         	            	         	            
6.93	1.948	         	            	         	            	         	            	         	            	         	            	         	            
6.935	1.926	         	            	         	            	         	            	         	            	         	            	         	            
6.94	1.895	         	            	         	            	         	            	         	            	         	            	         	            
6.945	1.862	         	            	         	            	         	            	         	            	         	            	         	            
6.95	1.844	         	            	         	            	         	            	         	            	         	            	         	            
6.955	1.841	         	            	         	            	         	            	         	            	         	            	         	            
6.96	1.847	         	            	         	            	         	            	         	            	         	            	         	            
6.965	1.858	         	            	         	            	         	            	         	            	         	            	         	            
6.97	1.861	         	            	         	            	         	            	         	            	         	            	         	            
6.975	1.862	         	            	         	            	         	            	         	            	         	            	         	            
6.98	1.856	         	            	         	            	         	            	         	            	         	            	         	            
6.985	1.846	         	            	         	            	         	            	         	            	         	            	         	            
6.99	1.842	         	            	         	            	         	            	         	            	         	            	         	            
6.995	1.843	         	            	         	            	         	            	         	            	         	            	         	            
7	1.836	         	            	         	            	         	            	         	            	         	            	         	            
7.005	1.826	         	            	         	            	         	            	         	            	         	            	         	            
7.01	1.819	         	            	         	            	         	            	         	            	         	            	         	            
7.015	1.812	         	            	         	            	         	            	         	            	         	            	         	            
7.02	1.802	         	            	         	            	         	            	         	            	         	            	         	            
7.025	1.801	         	            	         	            	         	            	         	            	         	            	         	            
7.03	1.792	         	            	         	            	         	            	         	            	         	            	         	            
7.035	1.776	         	            	         	            	         	            	         	            	         	            	         	            
7.04	1.762	         	            	         	            	         	            	         	            	         	            	         	            
7.045	1.753	         	            	         	            	         	            	         	            	         	            	         	            
7.05	1.739	         	            	         	            	         	            	         	            	         	            	         	            
7.055	1.723	         	            	         	            	         	            	         	            	         	            	         	            
7.06	1.711	         	            	         	            	         	            	         	            	         	            	         	            
7.065	1.701	         	            	         	            	         	            	         	            	         	            	         	            
7.07	1.695	         	            	         	            	         	            	         	            	         	            	         	            
7.075	1.692	         	            	         	            	         	            	         	            	         	            	         	            
7.08	1.685	         	            	         	            	         	            	         	            	         	            	         	            
7.085	1.676	         	            	         	            	         	            	         	            	         	            	         	            
7.09	1.654	         	            	         	            	         	            	         	            	         	            	         	            
7.095	1.643	         	            	         	            	         	            	         	            	         	            	         	            
7.1	1.632	         	            	         	            	         	            	         	            	         	            	         	            
7.105	1.624	         	            	         	            	         	            	         	            	         	            	         	            
7.11	1.612	         	            	         	            	         	            	         	            	         	            	         	            
7.115	1.594	         	            	         	            	         	            	         	            	         	            	         	            
7.12	1.579	         	            	         	            	         	            	         	            	         	            	         	            
7.125	1.575	         	            	         	            	         	            	         	            	         	            	         	            
7.13	1.576	         	            	         	            	         	            	         	            	         	            	         	            
7.135	1.576	         	            	         	            	         	            	         	            	         	            	         	            
7.14	1.57	         	            	         	            	         	            	         	            	         	            	         	            
7.145	1.562	         	            	         	            	         	            	         	            	         	            	         	            
7.15	1.552	         	            	         	            	         	            	         	            	         	            	         	            
7.155	1.547	         	            	         	            	         	            	         	            	         	            	         	            
7.16	1.542	         	            	         	            	         	            	         	            	         	            	         	            
7.165	1.538	         	            	         	            	         	            	         	            	         	            	         	            
7.17	1.519	         	            	         	            	         	            	         	            	         	            	         	            
7.175	1.499	         	            	         	            	         	            	         	            	         	            	         	            
7.18	1.489	         	            	         	            	         	            	         	            	         	            	         	            
7.185	1.49	         	            	         	            	         	            	         	            	         	            	         	            
7.19	1.492	         	            	         	            	         	            	         	            	         	            	         	            
7.195	1.497	         	            	         	            	         	            	         	            	         	            	         	            
7.2	1.501	         	            	         	            	         	            	         	            	         	            	         	            
7.205	1.507	         	            	         	            	         	            	         	            	         	            	         	            
7.21	1.5	         	            	         	            	         	            	         	            	         	            	         	            
7.215	1.498	         	            	         	            	         	            	         	            	         	            	         	            
7.22	1.503	         	            	         	            	         	            	         	            	         	            	         	            
7.225	1.509	         	            	         	            	         	            	         	            	         	            	         	            
7.23	1.503	         	            	         	            	         	            	         	            	         	            	         	            
7.235	1.487	         	            	         	            	         	            	         	            	         	            	         	            
7.24	1.469	         	            	         	            	         	            	         	            	         	            	         	            
7.245	1.454	         	            	         	            	         	            	         	            	         	            	         	            
7.25	1.446	         	            	         	            	         	            	         	            	         	            	         	            
7.255	1.444	         	            	         	            	         	            	         	            	         	            	         	            
7.26	1.438	         	            	         	            	         	            	         	            	         	            	         	            
7.265	1.425	         	            	         	            	         	            	         	            	         	            	         	            
7.27	1.4	         	            	         	            	         	            	         	            	         	            	         	            
7.275	1.387	         	            	         	            	         	            	         	            	         	            	         	            
7.28	1.369	         	            	         	            	         	            	         	            	         	            	         	            
7.285	1.346	         	            	         	            	         	            	         	            	         	            	         	            
7.29	1.326	         	            	         	            	         	            	         	            	         	            	         	            
7.295	1.326	         	            	         	            	         	            	         	            	         	            	         	            
7.3	1.326	         	            	         	            	         	            	         	            	         	            	         	            
7.305	1.323	         	            	         	            	         	            	         	            	         	            	         	            
7.31	1.324	         	            	         	            	         	            	         	            	         	            	         	            
7.315	1.326	         	            	         	            	         	            	         	            	         	            	         	            
7.32	1.327	         	            	         	            	         	            	         	            	         	            	         	            
7.325	1.341	         	            	         	            	         	            	         	            	         	            	         	            
7.33	1.353	         	            	         	            	         	            	         	            	         	            	         	            
7.335	1.347	         	            	         	            	         	            	         	            	         	            	         	            
7.34	1.334	         	            	         	            	         	            	         	            	         	            	         	            
7.345	1.323	         	            	         	            	         	            	         	            	         	            	         	            
7.35	1.314	         	            	         	            	         	            	         	            	         	            	         	            
7.355	1.296	         	            	         	            	         	            	         	            	         	            	         	            
7.36	1.286	         	            	         	            	         	            	         	            	         	            	         	            
7.365	1.278	         	            	         	            	         	            	         	            	         	            	         	            
7.37	1.27	         	            	         	            	         	            	         	            	         	            	         	            
7.375	1.262	         	            	         	            	         	            	         	            	         	            	         	            
7.38	1.254	         	            	         	            	         	            	         	            	         	            	         	            
7.385	1.245	         	            	         	            	         	            	         	            	         	            	         	            
7.39	1.23	         	            	         	            	         	            	         	            	         	            	         	            
7.395	1.221	         	            	         	            	         	            	         	            	         	            	         	            
7.4	1.209	         	            	         	            	         	            	         	            	         	            	         	            
7.405	1.195	         	            	         	            	         	            	         	            	         	            	         	            
7.41	1.184	         	            	         	            	         	            	         	            	         	            	         	            
7.415	1.169	         	            	         	            	         	            	         	            	         	            	         	            
7.42	1.159	         	            	         	            	         	            	         	            	         	            	         	            
7.425	1.148	         	            	         	            	         	            	         	            	         	            	         	            
7.43	1.141	         	            	         	            	         	            	         	            	         	            	         	            
7.435	1.14	         	            	         	            	         	            	         	            	         	            	         	            
7.44	1.146	         	            	         	            	         	            	         	            	         	            	         	            
7.445	1.151	         	            	         	            	         	            	         	            	         	            	         	            
7.45	1.156	         	            	         	            	         	            	         	            	         	            	         	            
7.455	1.159	         	            	         	            	         	            	         	            	         	            	         	            
7.46	1.161	         	            	         	            	         	            	         	            	         	            	         	            
7.465	1.164	         	            	         	            	         	            	         	            	         	            	         	            
7.47	1.169	         	            	         	            	         	            	         	            	         	            	         	            
7.475	1.166	         	            	         	            	         	            	         	            	         	            	         	            
7.48	1.158	         	            	         	            	         	            	         	            	         	            	         	            
7.485	1.148	         	            	         	            	         	            	         	            	         	            	         	            
7.49	1.14	         	            	         	            	         	            	         	            	         	            	         	            
7.495	1.135	         	            	         	            	         	            	         	            	         	            	         	            
7.5	1.123	         	            	         	            	         	            	         	            	         	            	         	            
7.505	1.113	         	            	         	            	         	            	         	            	         	            	         	            
7.51	1.101	         	            	         	            	         	            	         	            	         	            	         	            
7.515	1.092	         	            	         	            	         	            	         	            	         	            	         	            
7.52	1.085	         	            	         	            	         	            	         	            	         	            	         	            
7.525	1.08	         	            	         	            	         	            	         	            	         	            	         	            
7.53	1.075	         	            	         	            	         	            	         	            	         	            	         	            
7.535	1.061	         	            	         	            	         	            	         	            	         	            	         	            
7.54	1.053	         	            	         	            	         	            	         	            	         	            	         	            
7.545	1.053	         	            	         	            	         	            	         	            	         	            	         	            
7.55	1.054	         	            	         	            	         	            	         	            	         	            	         	            
7.555	1.054	         	            	         	            	         	            	         	            	         	            	         	            
7.56	1.051	         	            	         	            	         	            	         	            	         	            	         	            
7.565	1.043	         	            	         	            	         	            	         	            	         	            	         	            
7.57	1.033	         	            	         	            	         	            	         	            	         	            	         	            
7.575	1.03	         	            	         	            	         	            	         	            	         	            	         	            
7.58	1.026	         	            	         	            	         	            	         	            	         	            	         	            
7.585	1.018	         	            	         	            	         	            	         	            	         	            	         	            
7.59	1.007	         	            	         	            	         	            	         	            	         	            	         	            
7.595	1	         	            	         	            	         	            	         	            	         	            	         	            
7.6	0.998	         	            	         	            	         	            	         	            	         	            	         	            
7.605	0.991	         	            	         	            	         	            	         	            	         	            	         	            
7.61	0.985	         	            	         	            	         	            	         	            	         	            	         	            
7.615	0.983	         	            	         	            	         	            	         	            	         	            	         	            
7.62	0.981	         	            	         	            	         	            	         	            	         	            	         	            
7.625	0.975	         	            	         	            	         	            	         	            	         	            	         	            
7.63	0.968	         	            	         	            	         	            	         	            	         	            	         	            
7.635	0.954	         	            	         	            	         	            	         	            	         	            	         	            
7.64	0.939	         	            	         	            	         	            	         	            	         	            	         	            
7.645	0.925	         	            	         	            	         	            	         	            	         	            	         	            
7.65	0.919	         	            	         	            	         	            	         	            	         	            	         	            
7.655	0.917	         	            	         	            	         	            	         	            	         	            	         	            
7.66	0.917	         	            	         	            	         	            	         	            	         	            	         	            
7.665	0.916	         	            	         	            	         	            	         	            	         	            	         	            
7.67	0.92	         	            	         	            	         	            	         	            	         	            	         	            
7.675	0.927	         	            	         	            	         	            	         	            	         	            	         	            
7.68	0.934	         	            	         	            	         	            	         	            	         	            	         	            
7.685	0.941	         	            	         	            	         	            	         	            	         	            	         	            
7.69	0.938	         	            	         	            	         	            	         	            	         	            	         	            
7.695	0.927	         	            	         	            	         	            	         	            	         	            	         	            
7.7	0.913	         	            	         	            	         	            	         	            	         	            	         	            
7.705	0.9	         	            	         	            	         	            	         	            	         	            	         	            
7.71	0.889	         	            	         	            	         	            	         	            	         	            	         	            
7.715	0.881	         	            	         	            	         	            	         	            	         	            	         	            
7.72	0.871	         	            	         	            	         	            	         	            	         	            	         	            
7.725	0.865	         	            	         	            	         	            	         	            	         	            	         	            
7.73	0.867	         	            	         	            	         	            	         	            	         	            	         	            
7.735	0.874	         	            	         	            	         	            	         	            	         	            	         	            
7.74	0.877	         	            	         	            	         	            	         	            	         	            	         	            
7.745	0.881	         	            	         	            	         	            	         	            	         	            	         	            
7.75	0.875	         	            	         	            	         	            	         	            	         	            	         	            
7.755	0.864	         	            	         	            	         	            	         	            	         	            	         	            
7.76	0.86	         	            	         	            	         	            	         	            	         	            	         	            
7.765	0.857	         	            	         	            	         	            	         	            	         	            	         	            
