PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection		PulseInjection	
5.615	2.562	9.358	86.998	         	            	9.358	0.4	9.358	9.45	         	            	         	            
5.62	2.547	9.367	86.998	         	            	9.367	0.39	9.367	9.45	         	            	         	            
5.625	2.533	9.375	86.997	         	            	9.375	0.39	9.375	9.45	         	            	         	            
5.63	2.515	9.383	86.997	         	            	9.383	0.4	9.383	9.45	         	            	         	            
5.635	2.486	9.392	86.995	         	            	9.392	0.41	9.392	9.45	         	            	         	            
5.64	2.46	9.4	86.995	         	            	9.4	0.41	9.4	9.45	         	            	         	            
5.645	2.443	9.408	86.995	         	            	9.408	0.41	9.408	9.45	         	            	         	            
5.65	2.434	9.417	86.995	         	            	9.417	0.4	9.417	9.45	         	            	         	            
5.655	2.43	9.425	86.993	         	            	9.425	0.39	9.425	9.45	         	            	         	            
5.66	2.423	9.433	86.993	         	            	9.433	0.4	9.433	9.45	         	            	         	            
5.665	2.42	9.442	86.988	         	            	9.442	0.41	9.442	9.45	         	            	         	            
5.67	2.41	9.45	86.988	         	            	9.45	0.4	9.45	9.45	         	            	         	            
5.675	2.406	9.458	86.986	         	            	9.458	0.41	9.458	9.45	         	            	         	            
5.68	2.404	9.467	86.986	         	            	9.467	0.4	9.467	9.45	         	            	         	            
5.685	2.398	9.475	86.988	         	            	9.475	0.39	9.475	9.45	         	            	         	            
5.69	2.381	9.483	86.988	         	            	9.483	0.41	9.483	9.45	         	            	         	            
5.695	2.355	9.492	87.008	         	            	9.492	0.4	9.492	9.45	         	            	         	            
5.7	2.333	9.5	87.008	         	            	9.5	0.39	9.5	9.45	         	            	         	            
5.705	2.316	9.508	87.032	         	            	9.508	0.4	9.508	9.45	         	            	         	            
5.71	2.303	9.517	87.032	         	            	9.517	0.4	9.517	9.45	         	            	         	            
5.715	2.294	9.525	87.043	         	            	9.525	0.4	9.525	9.45	         	            	         	            
5.72	2.282	9.533	87.043	         	            	9.533	0.41	9.533	9.45	         	            	         	            
5.725	2.274	9.542	87.052	         	            	9.542	0.4	9.542	9.45	         	            	         	            
5.73	2.252	9.55	87.052	         	            	9.55	0.4	9.55	9.45	         	            	         	            
5.735	2.23	9.558	87.064	         	            	9.558	0.4	9.558	9.45	         	            	         	            
5.74	2.217	9.567	87.064	         	            	9.567	0.4	9.567	9.45	         	            	         	            
5.745	2.212	9.575	87.068	         	            	9.575	0.41	9.575	9.45	         	            	         	            
5.75	2.198	9.583	87.068	         	            	9.583	0.4	9.583	9.45	         	            	         	            
5.755	2.178	9.592	87.064	         	            	9.592	0.4	9.592	9.45	         	            	         	            
5.76	2.161	9.6	87.064	         	            	9.6	0.4	9.6	9.45	         	            	         	            
5.765	2.147	9.608	87.057	         	            	9.608	0.39	9.608	9.45	         	            	         	            
5.77	2.139	9.617	87.057	         	            	9.617	0.4	9.617	9.45	         	            	         	            
5.775	2.139	9.625	87.051	         	            	9.625	0.4	9.625	9.45	         	            	         	            
5.78	2.146	9.633	87.051	         	            	9.633	0.4	9.633	9.45	         	            	         	            
5.785	2.145	9.642	87.049	         	            	9.642	0.41	9.642	9.45	         	            	         	            
5.79	2.131	9.65	87.049	         	            	9.65	0.41	9.65	9.45	         	            	         	            
5.795	2.121	9.658	87.047	         	            	9.658	0.41	9.658	9.45	         	            	         	            
5.8	2.107	9.667	87.047	         	            	9.667	0.4	9.667	9.45	         	            	         	            
5.805	2.092	9.675	87.043	         	            	9.675	0.4	9.675	9.45	         	            	         	            
5.81	2.071	9.683	87.043	         	            	9.683	0.4	9.683	9.45	         	            	         	            
5.815	2.058	9.692	87.024	         	            	9.692	0.41	9.692	9.45	         	            	         	            
5.82	2.044	9.7	87.024	         	            	9.7	0.41	9.7	9.45	         	            	         	            
5.825	2.029	9.708	87.001	         	            	9.708	0.39	9.708	9.45	         	            	         	            
5.83	2.018	9.717	87.001	         	            	9.717	0.39	9.717	9.45	         	            	         	            
5.835	2.013	9.725	86.99	         	            	9.725	0.4	9.725	9.45	         	            	         	            
5.84	2.006	9.733	86.99	         	            	9.733	0.4	9.733	9.45	         	            	         	            
5.845	2.006	9.742	86.986	         	            	9.742	0.4	9.742	9.45	         	            	         	            
5.85	1.995	9.75	86.986	         	            	9.75	0.41	9.75	9.45	         	            	         	            
5.855	1.979	9.758	86.984	         	            	9.758	0.39	9.758	9.45	         	            	         	            
5.86	1.954	9.767	86.984	         	            	9.767	0.39	9.767	9.45	         	            	         	            
5.865	1.925	9.775	86.99	         	            	9.775	0.4	9.775	9.45	         	            	         	            
5.87	1.901	9.783	86.99	         	            	9.783	0.41	9.783	9.45	         	            	         	            
5.875	1.877	9.792	87.005	         	            	9.792	0.4	9.792	9.45	         	            	         	            
5.88	1.859	9.8	87.005	         	            	9.8	0.4	9.8	9.45	         	            	         	            
5.885	1.841	9.808	87.02	         	            	9.808	0.41	9.808	9.45	         	            	         	            
5.89	1.83	9.817	87.02	         	            	9.817	0.4	9.817	9.45	         	            	         	            
5.895	1.826	9.825	87.027	         	            	9.825	0.39	9.825	9.45	         	            	         	            
5.9	1.822	9.833	87.027	         	            	9.833	0.39	9.833	9.45	         	            	         	            
5.905	1.827	9.842	87.035	         	            	9.842	0.41	9.842	9.45	         	            	         	            
5.91	1.83	9.85	87.035	         	            	9.85	0.4	9.85	9.45	         	            	         	            
5.915	1.831	9.858	87.037	         	            	9.858	0.4	9.858	9.45	         	            	         	            
5.92	1.824	9.867	87.037	         	            	9.867	0.4	9.867	9.45	         	            	         	            
5.925	1.809	9.875	87.025	         	            	9.875	0.39	9.875	9.45	         	            	         	            
5.93	1.794	9.883	87.025	         	            	9.883	0.39	9.883	9.45	         	            	         	            
5.935	1.78	9.892	87.016	         	            	9.892	0.4	9.892	9.45	         	            	         	            
5.94	1.767	9.9	87.016	         	            	9.9	0.4	9.9	9.45	         	            	         	            
5.945	1.753	9.908	87.025	         	            	9.908	0.41	9.908	9.45	         	            	         	            
5.95	1.743	9.917	87.025	         	            	9.917	0.4	9.917	9.45	         	            	         	            
5.955	1.731	9.925	87.028	         	            	9.925	0.4	9.925	9.45	         	            	         	            
5.96	1.709	9.933	87.028	         	            	9.933	0.4	9.933	9.45	         	            	         	            
5.965	1.7	9.942	87.022	         	            	9.942	0.39	9.942	9.45	         	            	         	            
5.97	1.692	9.95	87.022	         	            	9.95	0.39	9.95	9.45	         	            	         	            
5.975	1.682	9.958	87.019	         	            	9.958	0.39	9.958	9.45	         	            	         	            
5.98	1.67	9.967	87.019	         	            	9.967	0.39	9.967	9.45	         	            	         	            
5.985	1.662	9.975	87.031	         	            	9.975	0.39	9.975	9.45	         	            	         	            
5.99	1.652	9.983	87.031	         	            	9.983	0.4	9.983	9.45	         	            	         	            
5.995	1.64	9.992	87.048	         	            	9.992	0.41	9.992	9.45	         	            	         	            
6	1.636	10	87.048	         	            	10	0.41	10	9.45	         	            	         	            
6.005	1.634	10.008	87.053	         	            	10.008	0.41	10.008	9.45	         	            	         	            
6.01	1.631	10.017	87.053	         	            	10.017	0.4	10.017	9.45	         	            	         	            
6.015	1.629	10.025	87.053	         	            	10.025	0.4	10.025	9.45	         	            	         	            
6.02	1.619	10.033	87.053	         	            	10.033	0.4	10.033	9.45	         	            	         	            
6.025	1.608	10.042	87.054	         	            	10.042	0.39	10.042	9.45	         	            	         	            
6.03	1.597	10.05	87.054	         	            	10.05	0.39	10.05	9.45	         	            	         	            
6.035	1.586	10.058	87.057	         	            	10.058	0.4	10.058	9.45	         	            	         	            
6.04	1.574	10.067	87.057	         	            	10.067	0.39	10.067	9.45	         	            	         	            
6.045	1.556	10.075	87.055	         	            	10.075	0.39	10.075	9.45	         	            	         	            
6.05	1.542	10.083	87.055	         	            	10.083	0.4	10.083	9.45	         	            	         	            
6.055	1.529	10.092	87.047	         	            	10.092	0.4	10.092	9.45	         	            	         	            
6.06	1.521	10.1	87.047	         	            	10.1	0.4	10.1	9.45	         	            	         	            
6.065	1.515	10.108	87.036	         	            	10.108	0.4	10.108	9.45	         	            	         	            
6.07	1.508	10.117	87.036	         	            	10.117	0.4	10.117	9.45	         	            	         	            
6.075	1.502	10.125	87.032	         	            	10.125	0.39	10.125	9.45	         	            	         	            
6.08	1.491	10.133	87.032	         	            	10.133	0.39	10.133	9.45	         	            	         	            
6.085	1.488	10.142	87.032	         	            	10.142	0.4	10.142	9.45	         	            	         	            
6.09	1.478	10.15	87.032	         	            	10.15	0.4	10.15	9.45	         	            	         	            
6.095	1.467	10.158	87.029	         	            	10.158	0.4	10.158	9.45	         	            	         	            
6.1	1.453	10.167	87.029	         	            	10.167	0.4	10.167	9.45	         	            	         	            
6.105	1.443	10.175	87.032	         	            	10.175	0.4	10.175	9.45	         	            	         	            
6.11	1.431	10.183	87.032	         	            	10.183	0.4	10.183	9.45	         	            	         	            
6.115	1.419	10.192	87.044	         	            	10.192	0.4	10.192	9.45	         	            	         	            
6.12	1.409	10.2	87.044	         	            	10.2	0.4	10.2	9.45	         	            	         	            
6.125	1.39	10.208	87.048	         	            	10.208	0.39	10.208	9.45	         	            	         	            
6.13	1.366	10.217	87.048	         	            	10.217	0.39	10.217	9.45	         	            	         	            
6.135	1.357	10.225	87.053	         	            	10.225	0.4	10.225	9.45	         	            	         	            
6.14	1.355	10.233	87.053	         	            	10.233	0.4	10.233	9.45	         	            	         	            
6.145	1.353	10.242	87.057	         	            	10.242	0.4	10.242	9.45	         	            	         	            
6.15	1.342	10.25	87.057	         	            	10.25	0.4	10.25	9.45	         	            	         	            
6.155	1.33	10.258	87.046	         	            	10.258	0.4	10.258	9.45	         	            	         	            
6.16	1.315	10.267	87.046	         	            	10.267	0.4	10.267	9.45	         	            	         	            
6.165	1.299	10.275	87.038	         	            	10.275	0.4	10.275	9.45	         	            	         	            
6.17	1.297	10.283	87.038	         	            	10.283	0.41	10.283	9.45	         	            	         	            
6.175	1.288	10.292	87.038	         	            	10.292	0.41	10.292	9.45	         	            	         	            
6.18	1.27	10.3	87.038	         	            	10.3	0.39	10.3	9.45	         	            	         	            
6.185	1.25	10.308	87.042	         	            	10.308	0.4	10.308	9.45	         	            	         	            
6.19	1.234	10.317	87.042	         	            	10.317	0.4	10.317	9.45	         	            	         	            
6.195	1.23	10.325	87.047	         	            	10.325	0.39	10.325	9.45	         	            	         	            
6.2	1.225	10.333	87.047	         	            	10.333	0.39	10.333	9.45	         	            	         	            
6.205	1.226	10.342	87.05	         	            	10.342	0.4	10.342	9.45	         	            	         	            
6.21	1.227	10.35	87.05	         	            	10.35	0.4	10.35	9.45	         	            	         	            
6.215	1.231	10.358	87.042	         	            	10.358	0.41	10.358	9.45	         	            	         	            
6.22	1.235	10.367	87.042	         	            	10.367	0.41	10.367	9.45	         	            	         	            
6.225	1.235	10.375	87.034	         	            	10.375	0.39	10.375	9.45	         	            	         	            
6.23	1.231	10.383	87.034	         	            	10.383	0.39	10.383	9.45	         	            	         	            
6.235	1.216	10.392	87.037	         	            	10.392	0.4	10.392	9.45	         	            	         	            
6.24	1.199	10.4	87.037	         	            	10.4	0.4	10.4	9.45	         	            	         	            
6.245	1.189	10.408	87.049	         	            	10.408	0.41	10.408	9.45	         	            	         	            
6.25	1.184	10.417	87.049	         	            	10.417	0.4	10.417	9.45	         	            	         	            
6.255	1.175	10.425	87.051	         	            	10.425	0.4	10.425	9.45	         	            	         	            
6.26	1.161	10.433	87.051	         	            	10.433	0.39	10.433	9.45	         	            	         	            
6.265	1.152	10.442	87.048	         	            	10.442	0.4	10.442	9.45	         	            	         	            
6.27	1.15	10.45	87.048	         	            	10.45	0.4	10.45	9.45	         	            	         	            
6.275	1.155	10.458	87.05	         	            	10.458	0.39	10.458	9.45	         	            	         	            
6.28	1.161	10.467	87.05	         	            	10.467	0.4	10.467	9.45	         	            	         	            
6.285	1.161	10.475	87.058	         	            	10.475	0.4	10.475	9.45	         	            	         	            
6.29	1.147	10.483	87.058	         	            	10.483	0.39	10.483	9.45	         	            	         	            
6.295	1.154	10.492	87.06	         	            	10.492	0.39	10.492	9.45	         	            	         	            
6.3	1.169	10.5	87.06	         	            	10.5	0.4	10.5	9.45	         	            	         	            
6.305	1.186	10.508	87.051	         	            	10.508	0.4	10.508	9.45	         	            	         	            
6.31	1.202	10.517	87.051	         	            	10.517	0.4	10.517	9.45	         	            	         	            
6.315	1.208	10.525	87.033	         	            	10.525	0.41	10.525	9.45	         	            	         	            
6.32	1.215	10.533	87.033	         	            	10.533	0.4	10.533	9.45	         	            	         	            
6.325	1.23	10.542	87	         	            	10.542	0.39	10.542	9.45	         	            	         	            
6.33	1.242	10.55	87	         	            	10.55	0.39	10.55	9.45	         	            	         	            
6.335	1.245	10.558	86.98	         	            	10.558	0.4	10.558	9.45	         	            	         	            
6.34	1.234	10.567	86.98	         	            	10.567	0.4	10.567	9.45	         	            	         	            
6.345	1.223	10.575	86.979	         	            	10.575	0.4	10.575	9.45	         	            	         	            
6.35	1.209	10.583	86.979	         	            	10.583	0.4	10.583	9.45	         	            	         	            
6.355	1.192	10.592	86.968	         	            	10.592	0.4	10.592	9.45	         	            	         	            
6.36	1.176	10.6	86.968	         	            	10.6	0.39	10.6	9.45	         	            	         	            
6.365	1.164	10.608	86.957	         	            	10.608	0.39	10.608	9.45	         	            	         	            
6.37	1.156	10.617	86.957	         	            	10.617	0.39	10.617	9.45	         	            	         	            
6.375	1.15	10.625	86.961	         	            	10.625	0.39	10.625	9.45	         	            	         	            
6.38	1.145	10.633	86.961	         	            	10.633	0.4	10.633	9.45	         	            	         	            
6.385	1.143	10.642	86.969	         	            	10.642	0.41	10.642	9.45	         	            	         	            
6.39	1.136	10.65	86.969	         	            	10.65	0.41	10.65	9.45	         	            	         	            
6.395	1.13	10.658	86.969	         	            	10.658	0.4	10.658	9.45	         	            	         	            
6.4	1.129	10.667	86.969	         	            	10.667	0.39	10.667	9.45	         	            	         	            
6.405	1.128	10.675	86.97	         	            	10.675	0.41	10.675	9.45	         	            	         	            
6.41	1.123	10.683	86.97	         	            	10.683	0.41	10.683	9.45	         	            	         	            
6.415	1.111	10.692	86.985	         	            	10.692	0.4	10.692	9.45	         	            	         	            
6.42	1.1	10.7	86.985	         	            	10.7	0.41	10.7	9.45	         	            	         	            
6.425	1.096	10.708	87.002	         	            	10.708	0.4	10.708	9.45	         	            	         	            
6.43	1.096	10.717	87.002	         	            	10.717	0.4	10.717	9.45	         	            	         	            
6.435	1.1	10.725	87.006	         	            	10.725	0.41	10.725	9.45	         	            	         	            
6.44	1.096	10.733	87.006	         	            	10.733	0.4	10.733	9.45	         	            	         	            
6.445	1.09	10.742	87.001	         	            	10.742	0.4	10.742	9.45	         	            	         	            
6.45	1.078	10.75	87.001	         	            	10.75	0.4	10.75	9.45	         	            	         	            
6.455	1.069	10.758	86.996	         	            	10.758	0.4	10.758	9.45	         	            	         	            
6.46	1.069	10.767	86.996	         	            	10.767	0.4	10.767	9.45	         	            	         	            
6.465	1.075	10.775	87.004	         	            	10.775	0.39	10.775	9.45	         	            	         	            
6.47	1.071	10.783	87.004	         	            	10.783	0.39	10.783	9.45	         	            	         	            
6.475	1.057	10.792	87.018	         	            	10.792	0.39	10.792	9.45	         	            	         	            
6.48	1.049	10.8	87.018	         	            	10.8	0.39	10.8	9.45	         	            	         	            
6.485	1.038	10.808	87.033	         	            	10.808	0.4	10.808	9.45	         	            	         	            
6.49	1.025	10.817	87.033	         	            	10.817	0.4	10.817	9.45	         	            	         	            
6.495	1.015	10.825	87.051	         	            	10.825	0.4	10.825	9.45	         	            	         	            
6.5	1.015	10.833	87.051	         	            	10.833	0.41	10.833	9.45	         	            	         	            
6.505	1	10.842	87.071	         	            	10.842	0.41	10.842	9.45	         	            	         	            
6.51	0.977	10.85	87.071	         	            	10.85	0.4	10.85	9.45	         	            	         	            
6.515	0.96	         	            	         	            	         	            	         	            	         	            	         	            
6.52	0.95	         	            	         	            	         	            	         	            	         	            	         	            
6.525	0.941	         	            	         	            	         	            	         	            	         	            	         	            
6.53	0.941	         	            	         	            	         	            	         	            	         	            	         	            
6.535	0.942	         	            	         	            	         	            	         	            	         	            	         	            
6.54	0.937	         	            	         	            	         	            	         	            	         	            	         	            
6.545	0.935	         	            	         	            	         	            	         	            	         	            	         	            
6.55	0.94	         	            	         	            	         	            	         	            	         	            	         	            
6.555	0.947	         	            	         	            	         	            	         	            	         	            	         	            
6.56	0.947	         	            	         	            	         	            	         	            	         	            	         	            
6.565	0.946	         	            	         	            	         	            	         	            	         	            	         	            
6.57	0.946	         	            	         	            	         	            	         	            	         	            	         	            
6.575	0.948	         	            	         	            	         	            	         	            	         	            	         	            
6.58	0.948	         	            	         	            	         	            	         	            	         	            	         	            
6.585	0.942	         	            	         	            	         	            	         	            	         	            	         	            
6.59	0.928	         	            	         	            	         	            	         	            	         	            	         	            
6.595	0.899	         	            	         	            	         	            	         	            	         	            	         	            
6.6	0.876	         	            	         	            	         	            	         	            	         	            	         	            
6.605	0.86	         	            	         	            	         	            	         	            	         	            	         	            
6.61	0.844	         	            	         	            	         	            	         	            	         	            	         	            
6.615	0.83	         	            	         	            	         	            	         	            	         	            	         	            
6.62	0.82	         	            	         	            	         	            	         	            	         	            	         	            
6.625	0.818	         	            	         	            	         	            	         	            	         	            	         	            
6.63	0.81	         	            	         	            	         	            	         	            	         	            	         	            
6.635	0.809	         	            	         	            	         	            	         	            	         	            	         	            
6.64	0.816	         	            	         	            	         	            	         	            	         	            	         	            
6.645	0.823	         	            	         	            	         	            	         	            	         	            	         	            
6.65	0.827	         	            	         	            	         	            	         	            	         	            	         	            
6.655	0.829	         	            	         	            	         	            	         	            	         	            	         	            
6.66	0.824	         	            	         	            	         	            	         	            	         	            	         	            
6.665	0.818	         	            	         	            	         	            	         	            	         	            	         	            
6.67	0.815	         	            	         	            	         	            	         	            	         	            	         	            
6.675	0.815	         	            	         	            	         	            	         	            	         	            	         	            
6.68	0.82	         	            	         	            	         	            	         	            	         	            	         	            
6.685	0.82	         	            	         	            	         	            	         	            	         	            	         	            
6.69	0.807	         	            	         	            	         	            	         	            	         	            	         	            
6.695	0.792	         	            	         	            	         	            	         	            	         	            	         	            
6.7	0.779	         	            	         	            	         	            	         	            	         	            	         	            
6.705	0.775	         	            	         	            	         	            	         	            	         	            	         	            
6.71	0.765	         	            	         	            	         	            	         	            	         	            	         	            
6.715	0.753	         	            	         	            	         	            	         	            	         	            	         	            
6.72	0.743	         	            	         	            	         	            	         	            	         	            	         	            
6.725	0.73	         	            	         	            	         	            	         	            	         	            	         	            
6.73	0.719	         	            	         	            	         	            	         	            	         	            	         	            
6.735	0.722	         	            	         	            	         	            	         	            	         	            	         	            
6.74	0.73	         	            	         	            	         	            	         	            	         	            	         	            
6.745	0.73	         	            	         	            	         	            	         	            	         	            	         	            
6.75	0.732	         	            	         	            	         	            	         	            	         	            	         	            
6.755	0.737	         	            	         	            	         	            	         	            	         	            	         	            
6.76	0.739	         	            	         	            	         	            	         	            	         	            	         	            
6.765	0.745	         	            	         	            	         	            	         	            	         	            	         	            
6.77	0.75	         	            	         	            	         	            	         	            	         	            	         	            
6.775	0.747	         	            	         	            	         	            	         	            	         	            	         	            
6.78	0.741	         	            	         	            	         	            	         	            	         	            	         	            
6.785	0.738	         	            	         	            	         	            	         	            	         	            	         	            
6.79	0.731	         	            	         	            	         	            	         	            	         	            	         	            
6.795	0.725	         	            	         	            	         	            	         	            	         	            	         	            
6.8	0.719	         	            	         	            	         	            	         	            	         	            	         	            
6.805	0.713	         	            	         	            	         	            	         	            	         	            	         	            
6.81	0.705	         	            	         	            	         	            	         	            	         	            	         	            
6.815	0.702	         	            	         	            	         	            	         	            	         	            	         	            
6.82	0.707	         	            	         	            	         	            	         	            	         	            	         	            
6.825	0.712	         	            	         	            	         	            	         	            	         	            	         	            
6.83	0.715	         	            	         	            	         	            	         	            	         	            	         	            
6.835	0.701	         	            	         	            	         	            	         	            	         	            	         	            
6.84	0.689	         	            	         	            	         	            	         	            	         	            	         	            
6.845	0.684	         	            	         	            	         	            	         	            	         	            	         	            
6.85	0.685	         	            	         	            	         	            	         	            	         	            	         	            
6.855	0.679	         	            	         	            	         	            	         	            	         	            	         	            
6.86	0.663	         	            	         	            	         	            	         	            	         	            	         	            
6.865	0.638	         	            	         	            	         	            	         	            	         	            	         	            
6.87	0.615	         	            	         	            	         	            	         	            	         	            	         	            
6.875	0.6	         	            	         	            	         	            	         	            	         	            	         	            
6.88	0.597	         	            	         	            	         	            	         	            	         	            	         	            
6.885	0.592	         	            	         	            	         	            	         	            	         	            	         	            
6.89	0.579	         	            	         	            	         	            	         	            	         	            	         	            
6.895	0.555	         	            	         	            	         	            	         	            	         	            	         	            
6.9	0.546	         	            	         	            	         	            	         	            	         	            	         	            
6.905	0.54	         	            	         	            	         	            	         	            	         	            	         	            
6.91	0.538	         	            	         	            	         	            	         	            	         	            	         	            
6.915	0.528	         	            	         	            	         	            	         	            	         	            	         	            
6.92	0.525	         	            	         	            	         	            	         	            	         	            	         	            
6.925	0.518	         	            	         	            	         	            	         	            	         	            	         	            
6.93	0.51	         	            	         	            	         	            	         	            	         	            	         	            
6.935	0.508	         	            	         	            	         	            	         	            	         	            	         	            
6.94	0.508	         	            	         	            	         	            	         	            	         	            	         	            
6.945	0.507	         	            	         	            	         	            	         	            	         	            	         	            
6.95	0.504	         	            	         	            	         	            	         	            	         	            	         	            
6.955	0.497	         	            	         	            	         	            	         	            	         	            	         	            
6.96	0.488	         	            	         	            	         	            	         	            	         	            	         	            
6.965	0.476	         	            	         	            	         	            	         	            	         	            	         	            
6.97	0.47	         	            	         	            	         	            	         	            	         	            	         	            
6.975	0.456	         	            	         	            	         	            	         	            	         	            	         	            
6.98	0.449	         	            	         	            	         	            	         	            	         	            	         	            
6.985	0.445	         	            	         	            	         	            	         	            	         	            	         	            
6.99	0.434	         	            	         	            	         	            	         	            	         	            	         	            
6.995	0.423	         	            	         	            	         	            	         	            	         	            	         	            
7	0.421	         	            	         	            	         	            	         	            	         	            	         	            
7.005	0.418	         	            	         	            	         	            	         	            	         	            	         	            
7.01	0.418	         	            	         	            	         	            	         	            	         	            	         	            
7.015	0.418	         	            	         	            	         	            	         	            	         	            	         	            
7.02	0.419	         	            	         	            	         	            	         	            	         	            	         	            
7.025	0.418	         	            	         	            	         	            	         	            	         	            	         	            
7.03	0.421	         	            	         	            	         	            	         	            	         	            	         	            
7.035	0.43	         	            	         	            	         	            	         	            	         	            	         	            
7.04	0.446	         	            	         	            	         	            	         	            	         	            	         	            
7.045	0.458	         	            	         	            	         	            	         	            	         	            	         	            
7.05	0.46	         	            	         	            	         	            	         	            	         	            	         	            
7.055	0.46	         	            	         	            	         	            	         	            	         	            	         	            
7.06	0.454	         	            	         	            	         	            	         	            	         	            	         	            
7.065	0.446	         	            	         	            	         	            	         	            	         	            	         	            
7.07	0.438	         	            	         	            	         	            	         	            	         	            	         	            
7.075	0.419	         	            	         	            	         	            	         	            	         	            	         	            
7.08	0.393	         	            	         	            	         	            	         	            	         	            	         	            
7.085	0.376	         	            	         	            	         	            	         	            	         	            	         	            
7.09	0.366	         	            	         	            	         	            	         	            	         	            	         	            
7.095	0.361	         	            	         	            	         	            	         	            	         	            	         	            
7.1	0.355	         	            	         	            	         	            	         	            	         	            	         	            
7.105	0.357	         	            	         	            	         	            	         	            	         	            	         	            
7.11	0.35	         	            	         	            	         	            	         	            	         	            	         	            
7.115	0.347	         	            	         	            	         	            	         	            	         	            	         	            
7.12	0.352	         	            	         	            	         	            	         	            	         	            	         	            
7.125	0.361	         	            	         	            	         	            	         	            	         	            	         	            
7.13	0.354	         	            	         	            	         	            	         	            	         	            	         	            
7.135	0.346	         	            	         	            	         	            	         	            	         	            	         	            
7.14	0.338	         	            	         	            	         	            	         	            	         	            	         	            
7.145	0.335	         	            	         	            	         	            	         	            	         	            	         	            
7.15	0.338	         	            	         	            	         	            	         	            	         	            	         	            
7.155	0.344	         	            	         	            	         	            	         	            	         	            	         	            
7.16	0.356	         	            	         	            	         	            	         	            	         	            	         	            
7.165	0.361	         	            	         	            	         	            	         	            	         	            	         	            
7.17	0.353	         	            	         	            	         	            	         	            	         	            	         	            
7.175	0.344	         	            	         	            	         	            	         	            	         	            	         	            
7.18	0.342	         	            	         	            	         	            	         	            	         	            	         	            
7.185	0.345	         	            	         	            	         	            	         	            	         	            	         	            
7.19	0.346	         	            	         	            	         	            	         	            	         	            	         	            
7.195	0.334	         	            	         	            	         	            	         	            	         	            	         	            
7.2	0.323	         	            	         	            	         	            	         	            	         	            	         	            
7.205	0.311	         	            	         	            	         	            	         	            	         	            	         	            
7.21	0.306	         	            	         	            	         	            	         	            	         	            	         	            
7.215	0.31	         	            	         	            	         	            	         	            	         	            	         	            
7.22	0.316	         	            	         	            	         	            	         	            	         	            	         	            
7.225	0.313	         	            	         	            	         	            	         	            	         	            	         	            
7.23	0.302	         	            	         	            	         	            	         	            	         	            	         	            
7.235	0.295	         	            	         	            	         	            	         	            	         	            	         	            
7.24	0.296	         	            	         	            	         	            	         	            	         	            	         	            
7.245	0.303	         	            	         	            	         	            	         	            	         	            	         	            
7.25	0.309	         	            	         	            	         	            	         	            	         	            	         	            
7.255	0.313	         	            	         	            	         	            	         	            	         	            	         	            
7.26	0.313	         	            	         	            	         	            	         	            	         	            	         	            
7.265	0.31	         	            	         	            	         	            	         	            	         	            	         	            
7.27	0.31	         	            	         	            	         	            	         	            	         	            	         	            
7.275	0.315	         	            	         	            	         	            	         	            	         	            	         	            
7.28	0.32	         	            	         	            	         	            	         	            	         	            	         	            
7.285	0.317	         	            	         	            	         	            	         	            	         	            	         	            
7.29	0.309	         	            	         	            	         	            	         	            	         	            	         	            
7.295	0.303	         	            	         	            	         	            	         	            	         	            	         	            
7.3	0.294	         	            	         	            	         	            	         	            	         	            	         	            
7.305	0.284	         	            	         	            	         	            	         	            	         	            	         	            
7.31	0.275	         	            	         	            	         	            	         	            	         	            	         	            
